😀	Gesicht, grinsendes Gesicht, lol, lustig
🏌🏾‍♂	Golf, Golfer, Golfer: mitteldunkle Hautfarbe, Golfspieler, Mann, golfen, mitteldunkle Hautfarbe
🏌🏿‍♂	Golf, Golfer, Golfer: dunkle Hautfarbe, Golfspieler, Mann, dunkle Hautfarbe, golfen
🏌‍♀	Frau, Golf, Golferin, Golfspielerin, golfen
🏌🏻‍♀	Frau, Golf, Golferin, Golferin: helle Hautfarbe, Golfspielerin, golfen, helle Hautfarbe
🏌🏼‍♀	Frau, Golf, Golferin, Golferin: mittelhelle Hautfarbe, Golfspielerin, golfen, mittelhelle Hautfarbe
🏌🏽‍♀	Frau, Golf, Golferin, Golferin: mittlere Hautfarbe, Golfspielerin, golfen, mittlere Hautfarbe
🏌🏾‍♀	Frau, Golf, Golferin, Golferin: mitteldunkle Hautfarbe, Golfspielerin, golfen, mitteldunkle Hautfarbe
🏌🏿‍♀	Frau, Golf, Golferin, Golferin: dunkle Hautfarbe, Golfspielerin, dunkle Hautfarbe, golfen
🏄️	Surfen, Surfer(in), Wassersport, Wellenreiten, Wellenreiter, Wellenreiterin
🏄🏻	Surfen, Surfer(in), Surfer(in): helle Hautfarbe, Wassersport, Wellenreiten, Wellenreiter, Wellenreiterin, helle Hautfarbe
🏄🏼	Surfen, Surfer(in), Surfer(in): mittelhelle Hautfarbe, Wassersport, Wellenreiten, Wellenreiter, Wellenreiterin, mittelhelle Hautfarbe
🏄🏽	Surfen, Surfer(in), Surfer(in): mittlere Hautfarbe, Wassersport, Wellenreiten, Wellenreiter, Wellenreiterin, mittlere Hautfarbe
🏄🏾	Surfen, Surfer(in), Surfer(in): mitteldunkle Hautfarbe, Wassersport, Wellenreiten, Wellenreiter, Wellenreiterin, mitteldunkle Hautfarbe
🏄🏿	Surfen, Surfer(in), Surfer(in): dunkle Hautfarbe, Wassersport, Wellenreiten, Wellenreiter, Wellenreiterin, dunkle Hautfarbe
🏄‍♂	Mann, Surfer, Wellenreiten
🏄🏻‍♂	Mann, Surfer, Surfer: helle Hautfarbe, Wellenreiten, helle Hautfarbe
🏄🏼‍♂	Mann, Surfer, Surfer: mittelhelle Hautfarbe, Wellenreiten, mittelhelle Hautfarbe
🏄🏽‍♂	Mann, Surfer, Surfer: mittlere Hautfarbe, Wellenreiten, mittlere Hautfarbe
🏄🏾‍♂	Mann, Surfer, Surfer: mitteldunkle Hautfarbe, Wellenreiten, mitteldunkle Hautfarbe
🏄🏿‍♂	Mann, Surfer, Surfer: dunkle Hautfarbe, Wellenreiten, dunkle Hautfarbe
🏄‍♀	Frau, Surferin, Wellenreiten
🏄🏻‍♀	Frau, Surferin, Surferin: helle Hautfarbe, Wellenreiten, helle Hautfarbe
🏄🏼‍♀	Frau, Surferin, Surferin: mittelhelle Hautfarbe, Wellenreiten, mittelhelle Hautfarbe
🏄🏽‍♀	Frau, Surferin, Surferin: mittlere Hautfarbe, Wellenreiten, mittlere Hautfarbe
🏄🏾‍♀	Frau, Surferin, Surferin: mitteldunkle Hautfarbe, Wellenreiten, mitteldunkle Hautfarbe
🏄🏿‍♀	Frau, Surferin, Surferin: dunkle Hautfarbe, Wellenreiten, dunkle Hautfarbe
🚣	Boot, Person im Ruderboot
🚣🏻	Boot, Person im Ruderboot, Person im Ruderboot: helle Hautfarbe, helle Hautfarbe
🚣🏼	Boot, Person im Ruderboot, Person im Ruderboot: mittelhelle Hautfarbe, mittelhelle Hautfarbe
🚣🏽	Boot, Person im Ruderboot, Person im Ruderboot: mittlere Hautfarbe, mittlere Hautfarbe
🚣🏾	Boot, Person im Ruderboot, Person im Ruderboot: mitteldunkle Hautfarbe, mitteldunkle Hautfarbe
🚣🏿	Boot, Person im Ruderboot, Person im Ruderboot: dunkle Hautfarbe, dunkle Hautfarbe
🚣‍♂	Boot, Mann, Mann im Ruderboot, rudern
🚣🏻‍♂	Boot, Mann, Mann im Ruderboot, Mann im Ruderboot: helle Hautfarbe, helle Hautfarbe, rudern
🚣🏼‍♂	Boot, Mann, Mann im Ruderboot, Mann im Ruderboot: mittelhelle Hautfarbe, mittelhelle Hautfarbe, rudern
🚣🏽‍♂	Boot, Mann, Mann im Ruderboot, Mann im Ruderboot: mittlere Hautfarbe, mittlere Hautfarbe, rudern
🚣🏾‍♂	Boot, Mann, Mann im Ruderboot, Mann im Ruderboot: mitteldunkle Hautfarbe, mitteldunkle Hautfarbe, rudern
🚣🏿‍♂	Boot, Mann, Mann im Ruderboot, Mann im Ruderboot: dunkle Hautfarbe, dunkle Hautfarbe, rudern
🚣‍♀	Boot, Frau, Frau im Ruderboot, rudern
🚣🏻‍♀	Boot, Frau, Frau im Ruderboot, Frau im Ruderboot: helle Hautfarbe, helle Hautfarbe, rudern
🚣🏼‍♀	Boot, Frau, Frau im Ruderboot, Frau im Ruderboot: mittelhelle Hautfarbe, mittelhelle Hautfarbe, rudern
🚣🏽‍♀	Boot, Frau, Frau im Ruderboot, Frau im Ruderboot: mittlere Hautfarbe, mittlere Hautfarbe, rudern
🚣🏾‍♀	Boot, Frau, Frau im Ruderboot, Frau im Ruderboot: mitteldunkle Hautfarbe, mitteldunkle Hautfarbe, rudern
🚣🏿‍♀	Boot, Frau, Frau im Ruderboot, Frau im Ruderboot: dunkle Hautfarbe, dunkle Hautfarbe, rudern
🏊️	Kraulen, Schwimmen, Schwimmer(in), Sport, Wasser
🏊🏻	Kraulen, Schwimmen, Schwimmer(in), Schwimmer(in): helle Hautfarbe, Sport, Wasser, helle Hautfarbe
🏊🏼	Kraulen, Schwimmen, Schwimmer(in), Schwimmer(in): mittelhelle Hautfarbe, Sport, Wasser, mittelhelle Hautfarbe
🏊🏽	Kraulen, Schwimmen, Schwimmer(in), Schwimmer(in): mittlere Hautfarbe, Sport, Wasser, mittlere Hautfarbe
🏊🏾	Kraulen, Schwimmen, Schwimmer(in), Schwimmer(in): mitteldunkle Hautfarbe, Sport, Wasser, mitteldunkle Hautfarbe
🏊🏿	Kraulen, Schwimmen, Schwimmer(in), Schwimmer(in): dunkle Hautfarbe, Sport, Wasser, dunkle Hautfarbe
🏊‍♂	Pool, Schwimmbad, Schwimmer, kraulen, schwimmen
🏊🏻‍♂	Pool, Schwimmbad, Schwimmer, Schwimmer: helle Hautfarbe, helle Hautfarbe, kraulen, schwimmen
🏊🏼‍♂	Pool, Schwimmbad, Schwimmer, Schwimmer: mittelhelle Hautfarbe, kraulen, mittelhelle Hautfarbe, schwimmen
🏊🏽‍♂	Pool, Schwimmbad, Schwimmer, Schwimmer: mittlere Hautfarbe, kraulen, mittlere Hautfarbe, schwimmen
🏊🏾‍♂	Pool, Schwimmbad, Schwimmer, Schwimmer: mitteldunkle Hautfarbe, kraulen, mitteldunkle Hautfarbe, schwimmen
🏊🏿‍♂	Pool, Schwimmbad, Schwimmer, Schwimmer: dunkle Hautfarbe, dunkle Hautfarbe, kraulen, schwimmen
🏊‍♀	Pool, Schwimmbad, Schwimmerin, kraulen, schwimmen
🏊🏻‍♀	Pool, Schwimmbad, Schwimmerin, Schwimmerin: helle Hautfarbe, helle Hautfarbe, kraulen, schwimmen
🏊🏼‍♀	Pool, Schwimmbad, Schwimmerin, Schwimmerin: mittelhelle Hautfarbe, kraulen, mittelhelle Hautfarbe, schwimmen
🏊🏽‍♀	Pool, Schwimmbad, Schwimmerin, Schwimmerin: mittlere Hautfarbe, kraulen, mittlere Hautfarbe, schwimmen
🏊🏾‍♀	Pool, Schwimmbad, Schwimmerin, Schwimmerin: mitteldunkle Hautfarbe, kraulen, mitteldunkle Hautfarbe, schwimmen
🏊🏿‍♀	Pool, Schwimmbad, Schwimmerin, Schwimmerin: dunkle Hautfarbe, dunkle Hautfarbe, kraulen, schwimmen
⛹️	Ball, Basketball, Person, Person mit Ball
⛹🏻	Ball, Basketball, Person, Person mit Ball, Person mit Ball: helle Hautfarbe, helle Hautfarbe
⛹🏼	Ball, Basketball, Person, Person mit Ball, Person mit Ball: mittelhelle Hautfarbe, mittelhelle Hautfarbe
⛹🏽	Ball, Basketball, Person, Person mit Ball, Person mit Ball: mittlere Hautfarbe, mittlere Hautfarbe
⛹🏾	Ball, Basketball, Person, Person mit Ball, Person mit Ball: mitteldunkle Hautfarbe, mitteldunkle Hautfarbe
⛹🏿	Ball, Basketball, Person, Person mit Ball, Person mit Ball: dunkle Hautfarbe, dunkle Hautfarbe
⛹‍♂	Ballsport, Handball, Mann, Mann mit Ball
⛹🏻‍♂	Ballsport, Handball, Mann, Mann mit Ball, Mann mit Ball: helle Hautfarbe, helle Hautfarbe
⛹🏼‍♂	Ballsport, Handball, Mann, Mann mit Ball, Mann mit Ball: mittelhelle Hautfarbe, mittelhelle Hautfarbe
⛹🏽‍♂	Ballsport, Handball, Mann, Mann mit Ball, Mann mit Ball: mittlere Hautfarbe, mittlere Hautfarbe
⛹🏾‍♂	Ballsport, Handball, Mann, Mann mit Ball, Mann mit Ball: mitteldunkle Hautfarbe, mitteldunkle Hautfarbe
⛹🏿‍♂	Ballsport, Handball, Mann, Mann mit Ball, Mann mit Ball: dunkle Hautfarbe, dunkle Hautfarbe
⛹‍♀	Ballsport, Frau, Frau mit Ball, Handball
⛹🏻‍♀	Ballsport, Frau, Frau mit Ball, Frau mit Ball: helle Hautfarbe, Handball, helle Hautfarbe
⛹🏼‍♀	Ballsport, Frau, Frau mit Ball, Frau mit Ball: mittelhelle Hautfarbe, Handball, mittelhelle Hautfarbe
⛹🏽‍♀	Ballsport, Frau, Frau mit Ball, Frau mit Ball: mittlere Hautfarbe, Handball, mittlere Hautfarbe
⛹🏾‍♀	Ballsport, Frau, Frau mit Ball, Frau mit Ball: mitteldunkle Hautfarbe, Handball, mitteldunkle Hautfarbe
⛹🏿‍♀	Ballsport, Frau, Frau mit Ball, Frau mit Ball: dunkle Hautfarbe, Handball, dunkle Hautfarbe
🏋️	Gewicht, Gewichtheber(in)
🏋🏻	Gewicht, Gewichtheber(in), Gewichtheber(in): helle Hautfarbe, helle Hautfarbe
🏋🏼	Gewicht, Gewichtheber(in), Gewichtheber(in): mittelhelle Hautfarbe, mittelhelle Hautfarbe
🏋🏽	Gewicht, Gewichtheber(in), Gewichtheber(in): mittlere Hautfarbe, mittlere Hautfarbe
🏋🏾	Gewicht, Gewichtheber(in), Gewichtheber(in): mitteldunkle Hautfarbe, mitteldunkle Hautfarbe
🏋🏿	Gewicht, Gewichtheber(in), Gewichtheber(in): dunkle Hautfarbe, dunkle Hautfarbe
🏋‍♂	Gewicht heben, Gewichtheber, Mann
🏋🏻‍♂	Gewicht heben, Gewichtheber, Gewichtheber: helle Hautfarbe, Mann, helle Hautfarbe
🏋🏼‍♂	Gewicht heben, Gewichtheber, Gewichtheber: mittelhelle Hautfarbe, Mann, mittelhelle Hautfarbe
🏋🏽‍♂	Gewicht heben, Gewichtheber, Gewichtheber: mittlere Hautfarbe, Mann, mittlere Hautfarbe
🏋🏾‍♂	Gewicht heben, Gewichtheber, Gewichtheber: mitteldunkle Hautfarbe, Mann, mitteldunkle Hautfarbe
🏋🏿‍♂	Gewicht heben, Gewichtheber, Gewichtheber: dunkle Hautfarbe, Mann, dunkle Hautfarbe
🏋‍♀	Frau, Gewicht heben, Gewichtheberin
🏋🏻‍♀	Frau, Gewicht heben, Gewichtheberin, Gewichtheberin: helle Hautfarbe, helle Hautfarbe
🏋🏼‍♀	Frau, Gewicht heben, Gewichtheberin, Gewichtheberin: mittelhelle Hautfarbe, mittelhelle Hautfarbe
🏋🏽‍♀	Frau, Gewicht heben, Gewichtheberin, Gewichtheberin: mittlere Hautfarbe, mittlere Hautfarbe
🏋🏾‍♀	Frau, Gewicht heben, Gewichtheberin, Gewichtheberin: mitteldunkle Hautfarbe, mitteldunkle Hautfarbe
🏋🏿‍♀	Frau, Gewicht heben, Gewichtheberin, Gewichtheberin: dunkle Hautfarbe, dunkle Hautfarbe
🚴	Radfahren, Radfahrer, Radfahrer(in)
🚴🏻	Radfahren, Radfahrer, Radfahrer(in), Radfahrer(in): helle Hautfarbe, helle Hautfarbe
🚴🏼	Radfahren, Radfahrer, Radfahrer(in), Radfahrer(in): mittelhelle Hautfarbe, mittelhelle Hautfarbe
🚴🏽	Radfahren, Radfahrer, Radfahrer(in), Radfahrer(in): mittlere Hautfarbe, mittlere Hautfarbe
🚴🏾	Radfahren, Radfahrer, Radfahrer(in), Radfahrer(in): mitteldunkle Hautfarbe, mitteldunkle Hautfarbe
🚴🏿	Radfahren, Radfahrer, Radfahrer(in), Radfahrer(in): dunkle Hautfarbe, dunkle Hautfarbe
🚴‍♂	Fahrrad, Mann, Rad, Radfahrer
🚴🏻‍♂	Fahrrad, Mann, Rad, Radfahrer, Radfahrer: helle Hautfarbe, helle Hautfarbe
🚴🏼‍♂	Fahrrad, Mann, Rad, Radfahrer, Radfahrer: mittelhelle Hautfarbe, mittelhelle Hautfarbe
🚴🏽‍♂	Fahrrad, Mann, Rad, Radfahrer, Radfahrer: mittlere Hautfarbe, mittlere Hautfarbe
🚴🏾‍♂	Fahrrad, Mann, Rad, Radfahrer, Radfahrer: mitteldunkle Hautfarbe, mitteldunkle Hautfarbe
🚴🏿‍♂	Fahrrad, Mann, Rad, Radfahrer, Radfahrer: dunkle Hautfarbe, dunkle Hautfarbe
🚴‍♀	Fahrrad, Frau, Rad, Radfahrerin
🚴🏻‍♀	Fahrrad, Frau, Rad, Radfahrerin, Radfahrerin: helle Hautfarbe, helle Hautfarbe
🚴🏼‍♀	Fahrrad, Frau, Rad, Radfahrerin, Radfahrerin: mittelhelle Hautfarbe, mittelhelle Hautfarbe
🚴🏽‍♀	Fahrrad, Frau, Rad, Radfahrerin, Radfahrerin: mittlere Hautfarbe, mittlere Hautfarbe
🚴🏾‍♀	Fahrrad, Frau, Rad, Radfahrerin, Radfahrerin: mitteldunkle Hautfarbe, mitteldunkle Hautfarbe
🚴🏿‍♀	Fahrrad, Frau, Rad, Radfahrerin, Radfahrerin: dunkle Hautfarbe, dunkle Hautfarbe
🚵	Mountainbiker(in), Radfahren
🚵🏻	Mountainbiker(in), Mountainbiker(in): helle Hautfarbe, Radfahren, helle Hautfarbe
🚵🏼	Mountainbiker(in), Mountainbiker(in): mittelhelle Hautfarbe, Radfahren, mittelhelle Hautfarbe
🚵🏽	Mountainbiker(in), Mountainbiker(in): mittlere Hautfarbe, Radfahren, mittlere Hautfarbe
🚵🏾	Mountainbiker(in), Mountainbiker(in): mitteldunkle Hautfarbe, Radfahren, mitteldunkle Hautfarbe
🚵🏿	Mountainbiker(in), Mountainbiker(in): dunkle Hautfarbe, Radfahren, dunkle Hautfarbe
🚵‍♂	Fahrrad, Mann, Mountainbike, Mountainbiker, Rad
🚵🏻‍♂	Fahrrad, Mann, Mountainbike, Mountainbiker, Mountainbiker: helle Hautfarbe, Rad, helle Hautfarbe
🚵🏼‍♂	Fahrrad, Mann, Mountainbike, Mountainbiker, Mountainbiker: mittelhelle Hautfarbe, Rad, mittelhelle Hautfarbe
🚵🏽‍♂	Fahrrad, Mann, Mountainbike, Mountainbiker, Mountainbiker: mittlere Hautfarbe, Rad, mittlere Hautfarbe
🚵🏾‍♂	Fahrrad, Mann, Mountainbike, Mountainbiker, Mountainbiker: mitteldunkle Hautfarbe, Rad, mitteldunkle Hautfarbe
🚵🏿‍♂	Fahrrad, Mann, Mountainbike, Mountainbiker, Mountainbiker: dunkle Hautfarbe, Rad, dunkle Hautfarbe
🚵‍♀	Fahrrad, Frau, Mountainbike, Mountainbikerin, Rad
🚵🏻‍♀	Fahrrad, Frau, Mountainbike, Mountainbikerin, Mountainbikerin: helle Hautfarbe, Rad, helle Hautfarbe
🚵🏼‍♀	Fahrrad, Frau, Mountainbike, Mountainbikerin, Mountainbikerin: mittelhelle Hautfarbe, Rad, mittelhelle Hautfarbe
🚵🏽‍♀	Fahrrad, Frau, Mountainbike, Mountainbikerin, Mountainbikerin: mittlere Hautfarbe, Rad, mittlere Hautfarbe
🚵🏾‍♀	Fahrrad, Frau, Mountainbike, Mountainbikerin, Mountainbikerin: mitteldunkle Hautfarbe, Rad, mitteldunkle Hautfarbe
🚵🏿‍♀	Fahrrad, Frau, Mountainbike, Mountainbikerin, Mountainbikerin: dunkle Hautfarbe, Rad, dunkle Hautfarbe
🤸	Bodenturnen, Person, Rad schlagende Person, Radschlag
🤸🏻	Bodenturnen, Person, Rad schlagende Person, Rad schlagende Person: helle Hautfarbe, Radschlag, helle Hautfarbe
🤸🏼	Bodenturnen, Person, Rad schlagende Person, Rad schlagende Person: mittelhelle Hautfarbe, Radschlag, mittelhelle Hautfarbe
🤸🏽	Bodenturnen, Person, Rad schlagende Person, Rad schlagende Person: mittlere Hautfarbe, Radschlag, mittlere Hautfarbe
🤸🏾	Bodenturnen, Person, Rad schlagende Person, Rad schlagende Person: mitteldunkle Hautfarbe, Radschlag, mitteldunkle Hautfarbe
🤸🏿	Bodenturnen, Person, Rad schlagende Person, Rad schlagende Person: dunkle Hautfarbe, Radschlag, dunkle Hautfarbe
🤸‍♂	Bodenturnen, Mann, Rad schlagender Mann, Radschlag
🤸🏻‍♂	Bodenturnen, Mann, Rad schlagender Mann, Rad schlagender Mann: helle Hautfarbe, Radschlag, helle Hautfarbe
🤸🏼‍♂	Bodenturnen, Mann, Rad schlagender Mann, Rad schlagender Mann: mittelhelle Hautfarbe, Radschlag, mittelhelle Hautfarbe
🤸🏽‍♂	Bodenturnen, Mann, Rad schlagender Mann, Rad schlagender Mann: mittlere Hautfarbe, Radschlag, mittlere Hautfarbe
🤸🏾‍♂	Bodenturnen, Mann, Rad schlagender Mann, Rad schlagender Mann: mitteldunkle Hautfarbe, Radschlag, mitteldunkle Hautfarbe
🤸🏿‍♂	Bodenturnen, Mann, Rad schlagender Mann, Rad schlagender Mann: dunkle Hautfarbe, Radschlag, dunkle Hautfarbe
🤸‍♀	Bodenturnen, Frau, Rad schlagende Frau, Radschlag
🤸🏻‍♀	Bodenturnen, Frau, Rad schlagende Frau, Rad schlagende Frau: helle Hautfarbe, Radschlag, helle Hautfarbe
🤸🏼‍♀	Bodenturnen, Frau, Rad schlagende Frau, Rad schlagende Frau: mittelhelle Hautfarbe, Radschlag, mittelhelle Hautfarbe
🤸🏽‍♀	Bodenturnen, Frau, Rad schlagende Frau, Rad schlagende Frau: mittlere Hautfarbe, Radschlag, mittlere Hautfarbe
🤸🏾‍♀	Bodenturnen, Frau, Rad schlagende Frau, Rad schlagende Frau: mitteldunkle Hautfarbe, Radschlag, mitteldunkle Hautfarbe
🤸🏿‍♀	Bodenturnen, Frau, Rad schlagende Frau, Rad schlagende Frau: dunkle Hautfarbe, Radschlag, dunkle Hautfarbe
🤼	Ringer, Ringer(in), Ringkampf, Wrestling
🤼‍♂	Ringer, Ringkampf, Wrestling, ringende Männer
🤼‍♀	Ringer, Ringkampf, Wrestling, ringende Frauen
🤽	Sport, Wasser, Wasserball, Wasserballspieler(in)
🤽🏻	Sport, Wasser, Wasserball, Wasserballspieler(in), Wasserballspieler(in): helle Hautfarbe, helle Hautfarbe
🤽🏼	Sport, Wasser, Wasserball, Wasserballspieler(in), Wasserballspieler(in): mittelhelle Hautfarbe, mittelhelle Hautfarbe
🤽🏽	Sport, Wasser, Wasserball, Wasserballspieler(in), Wasserballspieler(in): mittlere Hautfarbe, mittlere Hautfarbe
🤽🏾	Sport, Wasser, Wasserball, Wasserballspieler(in), Wasserballspieler(in): mitteldunkle Hautfarbe, mitteldunkle Hautfarbe
🤽🏿	Sport, Wasser, Wasserball, Wasserballspieler(in), Wasserballspieler(in): dunkle Hautfarbe, dunkle Hautfarbe
🤽‍♂	Wasser, Wasserball, Wasserballspieler, Wassersport
🤽🏻‍♂	Wasser, Wasserball, Wasserballspieler, Wasserballspieler: helle Hautfarbe, Wassersport, helle Hautfarbe
🤽🏼‍♂	Wasser, Wasserball, Wasserballspieler, Wasserballspieler: mittelhelle Hautfarbe, Wassersport, mittelhelle Hautfarbe
🤽🏽‍♂	Wasser, Wasserball, Wasserballspieler, Wasserballspieler: mittlere Hautfarbe, Wassersport, mittlere Hautfarbe
🤽🏾‍♂	Wasser, Wasserball, Wasserballspieler, Wasserballspieler: mitteldunkle Hautfarbe, Wassersport, mitteldunkle Hautfarbe
🤽🏿‍♂	Wasser, Wasserball, Wasserballspieler, Wasserballspieler: dunkle Hautfarbe, Wassersport, dunkle Hautfarbe
🤽‍♀	Wasser, Wasserball, Wasserballspielerin, Wassersport
🤽🏻‍♀	Wasser, Wasserball, Wasserballspielerin, Wasserballspielerin: helle Hautfarbe, Wassersport, helle Hautfarbe
🤽🏼‍♀	Wasser, Wasserball, Wasserballspielerin, Wasserballspielerin: mittelhelle Hautfarbe, Wassersport, mittelhelle Hautfarbe
🤽🏽‍♀	Wasser, Wasserball, Wasserballspielerin, Wasserballspielerin: mittlere Hautfarbe, Wassersport, mittlere Hautfarbe
🤽🏾‍♀	Wasser, Wasserball, Wasserballspielerin, Wasserballspielerin: mitteldunkle Hautfarbe, Wassersport, mitteldunkle Hautfarbe
🤽🏿‍♀	Wasser, Wasserball, Wasserballspielerin, Wasserballspielerin: dunkle Hautfarbe, Wassersport, dunkle Hautfarbe
🤾	Handball, Handballspieler(in), Sport
🤾🏻	Handball, Handballspieler(in), Handballspieler(in): helle Hautfarbe, Sport, helle Hautfarbe
🤾🏼	Handball, Handballspieler(in), Handballspieler(in): mittelhelle Hautfarbe, Sport, mittelhelle Hautfarbe
🤾🏽	Handball, Handballspieler(in), Handballspieler(in): mittlere Hautfarbe, Sport, mittlere Hautfarbe
🤾🏾	Handball, Handballspieler(in), Handballspieler(in): mitteldunkle Hautfarbe, Sport, mitteldunkle Hautfarbe
🤾🏿	Handball, Handballspieler(in), Handballspieler(in): dunkle Hautfarbe, Sport, dunkle Hautfarbe
🤾‍♂	Handball, Handballspieler, Mann
🤾🏻‍♂	Handball, Handballspieler, Handballspieler: helle Hautfarbe, Mann, helle Hautfarbe
🤾🏼‍♂	Handball, Handballspieler, Handballspieler: mittelhelle Hautfarbe, Mann, mittelhelle Hautfarbe
🤾🏽‍♂	Handball, Handballspieler, Handballspieler: mittlere Hautfarbe, Mann, mittlere Hautfarbe
🤾🏾‍♂	Handball, Handballspieler, Handballspieler: mitteldunkle Hautfarbe, Mann, mitteldunkle Hautfarbe
🤾🏿‍♂	Handball, Handballspieler, Handballspieler: dunkle Hautfarbe, Mann, dunkle Hautfarbe
🤾‍♀	Frau, Handball, Handballspielerin
🤾🏻‍♀	Frau, Handball, Handballspielerin, Handballspielerin: helle Hautfarbe, helle Hautfarbe
🤾🏼‍♀	Frau, Handball, Handballspielerin, Handballspielerin: mittelhelle Hautfarbe, mittelhelle Hautfarbe
🤾🏽‍♀	Frau, Handball, Handballspielerin, Handballspielerin: mittlere Hautfarbe, mittlere Hautfarbe
🤾🏾‍♀	Frau, Handball, Handballspielerin, Handballspielerin: mitteldunkle Hautfarbe, mitteldunkle Hautfarbe
🤾🏿‍♀	Frau, Handball, Handballspielerin, Handballspielerin: dunkle Hautfarbe, dunkle Hautfarbe
🤹	Jongleur(in), Multitasking, geschickt, jonglieren
🤹🏻	Jongleur(in), Jongleur(in): helle Hautfarbe, Multitasking, geschickt, helle Hautfarbe, jonglieren
🤹🏼	Jongleur(in), Jongleur(in): mittelhelle Hautfarbe, Multitasking, geschickt, jonglieren, mittelhelle Hautfarbe
🤹🏽	Jongleur(in), Jongleur(in): mittlere Hautfarbe, Multitasking, geschickt, jonglieren, mittlere Hautfarbe
🤹🏾	Jongleur(in), Jongleur(in): mitteldunkle Hautfarbe, Multitasking, geschickt, jonglieren, mitteldunkle Hautfarbe
🤹🏿	Jongleur(in), Jongleur(in): dunkle Hautfarbe, Multitasking, dunkle Hautfarbe, geschickt, jonglieren
🤹‍♂	Jongleur, Mann, Multitasking, geschickt, jonglieren
🤹🏻‍♂	Jongleur, Jongleur: helle Hautfarbe, Mann, Multitasking, geschickt, helle Hautfarbe, jonglieren
🤹🏼‍♂	Jongleur, Jongleur: mittelhelle Hautfarbe, Mann, Multitasking, geschickt, jonglieren, mittelhelle Hautfarbe
🤹🏽‍♂	Jongleur, Jongleur: mittlere Hautfarbe, Mann, Multitasking, geschickt, jonglieren, mittlere Hautfarbe
🤹🏾‍♂	Jongleur, Jongleur: mitteldunkle Hautfarbe, Mann, Multitasking, geschickt, jonglieren, mitteldunkle Hautfarbe
🤹🏿‍♂	Jongleur, Jongleur: dunkle Hautfarbe, Mann, Multitasking, dunkle Hautfarbe, geschickt, jonglieren
🤹‍♀	Frau, Jongleurin, Multitasking, geschickt, jonglieren
🤹🏻‍♀	Frau, Jongleurin, Jongleurin: helle Hautfarbe, Multitasking, geschickt, helle Hautfarbe, jonglieren
🤹🏼‍♀	Frau, Jongleurin, Jongleurin: mittelhelle Hautfarbe, Multitasking, geschickt, jonglieren, mittelhelle Hautfarbe
🤹🏽‍♀	Frau, Jongleurin, Jongleurin: mittlere Hautfarbe, Multitasking, geschickt, jonglieren, mittlere Hautfarbe
🤹🏾‍♀	Frau, Jongleurin, Jongleurin: mitteldunkle Hautfarbe, Multitasking, geschickt, jonglieren, mitteldunkle Hautfarbe
🤹🏿‍♀	Frau, Jongleurin, Jongleurin: dunkle Hautfarbe, Multitasking, dunkle Hautfarbe, geschickt, jonglieren
🧘	Meditation, Person im Lotossitz, Yoga
🧘🏻	Meditation, Person im Lotossitz, Person im Lotossitz: helle Hautfarbe, Yoga, helle Hautfarbe
🧘🏼	Meditation, Person im Lotossitz, Person im Lotossitz: mittelhelle Hautfarbe, Yoga, mittelhelle Hautfarbe
