😀	smajlík, tvář, výraz, zubící se obličej, úšklebek
👩🏿‍🦼	handicap, hendikep, invalidní, pomůcka, postižení, tmavý odstín pleti, usnadnění, vozík, žena, žena na elektrickém invalidním vozíku, žena na elektrickém invalidním vozíku: tmavý odstín pleti
👨‍🦽	handicap, hendikep, invalidní, muž, muž na mechanickém invalidním vozíku, pomůcka, postižení, usnadnění, vozík
👨🏻‍🦽	handicap, hendikep, invalidní, muž, muž na mechanickém invalidním vozíku, muž na mechanickém invalidním vozíku: světlý odstín pleti, pomůcka, postižení, světlý odstín pleti, usnadnění, vozík
👨🏼‍🦽	handicap, hendikep, invalidní, muž, muž na mechanickém invalidním vozíku, muž na mechanickém invalidním vozíku: středně světlý odstín pleti, pomůcka, postižení, středně světlý odstín pleti, usnadnění, vozík
👨🏽‍🦽	handicap, hendikep, invalidní, muž, muž na mechanickém invalidním vozíku, muž na mechanickém invalidním vozíku: střední odstín pleti, pomůcka, postižení, střední odstín pleti, usnadnění, vozík
👨🏾‍🦽	handicap, hendikep, invalidní, muž, muž na mechanickém invalidním vozíku, muž na mechanickém invalidním vozíku: středně tmavý odstín pleti, pomůcka, postižení, středně tmavý odstín pleti, usnadnění, vozík
👨🏿‍🦽	handicap, hendikep, invalidní, muž, muž na mechanickém invalidním vozíku, muž na mechanickém invalidním vozíku: tmavý odstín pleti, pomůcka, postižení, tmavý odstín pleti, usnadnění, vozík
👩‍🦽	handicap, hendikep, invalidní, pomůcka, postižení, usnadnění, vozík, žena, žena na mechanickém invalidním vozíku
👩🏻‍🦽	handicap, hendikep, invalidní, pomůcka, postižení, světlý odstín pleti, usnadnění, vozík, žena, žena na mechanickém invalidním vozíku, žena na mechanickém invalidním vozíku: světlý odstín pleti
👩🏼‍🦽	handicap, hendikep, invalidní, pomůcka, postižení, středně světlý odstín pleti, usnadnění, vozík, žena, žena na mechanickém invalidním vozíku, žena na mechanickém invalidním vozíku: středně světlý odstín pleti
👩🏽‍🦽	handicap, hendikep, invalidní, pomůcka, postižení, střední odstín pleti, usnadnění, vozík, žena, žena na mechanickém invalidním vozíku, žena na mechanickém invalidním vozíku: střední odstín pleti
👩🏾‍🦽	handicap, hendikep, invalidní, pomůcka, postižení, středně tmavý odstín pleti, usnadnění, vozík, žena, žena na mechanickém invalidním vozíku, žena na mechanickém invalidním vozíku: středně tmavý odstín pleti
👩🏿‍🦽	handicap, hendikep, invalidní, pomůcka, postižení, tmavý odstín pleti, usnadnění, vozík, žena, žena na mechanickém invalidním vozíku, žena na mechanickém invalidním vozíku: tmavý odstín pleti
🏃	běh, běžící osoba, maraton
🏃🏻	běh, běžící osoba, běžící osoba: světlý odstín pleti, maraton, světlý odstín pleti
🏃🏼	běh, běžící osoba, běžící osoba: středně světlý odstín pleti, maraton, středně světlý odstín pleti
🏃🏽	běh, běžící osoba, běžící osoba: střední odstín pleti, maraton, střední odstín pleti
🏃🏾	běh, běžící osoba, běžící osoba: středně tmavý odstín pleti, maraton, středně tmavý odstín pleti
🏃🏿	běh, běžící osoba, běžící osoba: tmavý odstín pleti, maraton, tmavý odstín pleti
🏃‍♂	běh, běžící muž, maraton, muž, závod
🏃🏻‍♂	běh, běžící muž, běžící muž: světlý odstín pleti, maraton, muž, světlý odstín pleti, závod
🏃🏼‍♂	běh, běžící muž, běžící muž: středně světlý odstín pleti, maraton, muž, středně světlý odstín pleti, závod
🏃🏽‍♂	běh, běžící muž, běžící muž: střední odstín pleti, maraton, muž, střední odstín pleti, závod
🏃🏾‍♂	běh, běžící muž, běžící muž: středně tmavý odstín pleti, maraton, muž, středně tmavý odstín pleti, závod
🏃🏿‍♂	běh, běžící muž, běžící muž: tmavý odstín pleti, maraton, muž, tmavý odstín pleti, závod
🏃‍♀	běh, běžící žena, maraton, závod, žena
🏃🏻‍♀	běh, běžící žena, běžící žena: světlý odstín pleti, maraton, světlý odstín pleti, závod, žena
🏃🏼‍♀	běh, běžící žena, běžící žena: středně světlý odstín pleti, maraton, středně světlý odstín pleti, závod, žena
🏃🏽‍♀	běh, běžící žena, běžící žena: střední odstín pleti, maraton, střední odstín pleti, závod, žena
🏃🏾‍♀	běh, běžící žena, běžící žena: středně tmavý odstín pleti, maraton, středně tmavý odstín pleti, závod, žena
🏃🏿‍♀	běh, běžící žena, běžící žena: tmavý odstín pleti, maraton, tmavý odstín pleti, závod, žena
💃	tanec, tanečnice, žena
💃🏻	světlý odstín pleti, tanec, tanečnice, tanečnice: světlý odstín pleti, žena
💃🏼	středně světlý odstín pleti, tanec, tanečnice, tanečnice: středně světlý odstín pleti, žena
💃🏽	střední odstín pleti, tanec, tanečnice, tanečnice: střední odstín pleti, žena
💃🏾	středně tmavý odstín pleti, tanec, tanečnice, tanečnice: středně tmavý odstín pleti, žena
💃🏿	tanec, tanečnice, tanečnice: tmavý odstín pleti, tmavý odstín pleti, žena
🕺	muž, tanec, tanečník
🕺🏻	muž, světlý odstín pleti, tanec, tanečník, tanečník: světlý odstín pleti
🕺🏼	muž, středně světlý odstín pleti, tanec, tanečník, tanečník: středně světlý odstín pleti
🕺🏽	muž, střední odstín pleti, tanec, tanečník, tanečník: střední odstín pleti
🕺🏾	muž, středně tmavý odstín pleti, tanec, tanečník, tanečník: středně tmavý odstín pleti
🕺🏿	muž, tanec, tanečník, tanečník: tmavý odstín pleti, tmavý odstín pleti
🕴️	byznys, levitující byznysmen, muž, oblek
🕴🏻	byznys, levitující byznysmen, levitující byznysmen: světlý odstín pleti, muž, oblek, světlý odstín pleti
🕴🏼	byznys, levitující byznysmen, levitující byznysmen: středně světlý odstín pleti, muž, oblek, středně světlý odstín pleti
🕴🏽	byznys, levitující byznysmen, levitující byznysmen: střední odstín pleti, muž, oblek, střední odstín pleti
🕴🏾	byznys, levitující byznysmen, levitující byznysmen: středně tmavý odstín pleti, muž, oblek, středně tmavý odstín pleti
🕴🏿	byznys, levitující byznysmen, levitující byznysmen: tmavý odstín pleti, muž, oblek, tmavý odstín pleti
👯	osoby se zaječími oušky, párty, tanec, tanečnice, tanečník, uši, zajíček
👯‍♂	muži, muži se zaječími oušky, párty, tanec, tanečník, uši, zajíček
👯‍♀	párty, tanec, tanečnice, uši, zajíček, ženy, ženy se zaječími oušky
🧖	lázeň, lázně, osoba v sauně, parní, pára, sauna
🧖🏻	lázeň, lázně, osoba v sauně, osoba v sauně: světlý odstín pleti, parní, pára, sauna, světlý odstín pleti
🧖🏼	lázeň, lázně, osoba v sauně, osoba v sauně: středně světlý odstín pleti, parní, pára, sauna, středně světlý odstín pleti
🧖🏽	lázeň, lázně, osoba v sauně, osoba v sauně: střední odstín pleti, parní, pára, sauna, střední odstín pleti
🧖🏾	lázeň, lázně, osoba v sauně, osoba v sauně: středně tmavý odstín pleti, parní, pára, sauna, středně tmavý odstín pleti
🧖🏿	lázeň, lázně, osoba v sauně, osoba v sauně: tmavý odstín pleti, parní, pára, sauna, tmavý odstín pleti
🧖‍♂	lázeň, lázně, muž v sauně, parní, pára, sauna
🧖🏻‍♂	lázeň, lázně, muž v sauně, muž v sauně: světlý odstín pleti, parní, pára, sauna, světlý odstín pleti
🧖🏼‍♂	lázeň, lázně, muž v sauně, muž v sauně: středně světlý odstín pleti, parní, pára, sauna, středně světlý odstín pleti
🧖🏽‍♂	lázeň, lázně, muž v sauně, muž v sauně: střední odstín pleti, parní, pára, sauna, střední odstín pleti
🧖🏾‍♂	lázeň, lázně, muž v sauně, muž v sauně: středně tmavý odstín pleti, parní, pára, sauna, středně tmavý odstín pleti
🧖🏿‍♂	lázeň, lázně, muž v sauně, muž v sauně: tmavý odstín pleti, parní, pára, sauna, tmavý odstín pleti
🧖‍♀	lázeň, lázně, parní, pára, sauna, žena v sauně
🧖🏻‍♀	lázeň, lázně, parní, pára, sauna, světlý odstín pleti, žena v sauně, žena v sauně: světlý odstín pleti
🧖🏼‍♀	lázeň, lázně, parní, pára, sauna, středně světlý odstín pleti, žena v sauně, žena v sauně: středně světlý odstín pleti
🧖🏽‍♀	lázeň, lázně, parní, pára, sauna, střední odstín pleti, žena v sauně, žena v sauně: střední odstín pleti
🧖🏾‍♀	lázeň, lázně, parní, pára, sauna, středně tmavý odstín pleti, žena v sauně, žena v sauně: středně tmavý odstín pleti
🧖🏿‍♀	lázeň, lázně, parní, pára, sauna, tmavý odstín pleti, žena v sauně, žena v sauně: tmavý odstín pleti
🧗	horolezec, lezec, stěna
🧗🏻	horolezec, lezec, lezec: světlý odstín pleti, stěna, světlý odstín pleti
🧗🏼	horolezec, lezec, lezec: středně světlý odstín pleti, stěna, středně světlý odstín pleti
🧗🏽	horolezec, lezec, lezec: střední odstín pleti, stěna, střední odstín pleti
🧗🏾	horolezec, lezec, lezec: středně tmavý odstín pleti, stěna, středně tmavý odstín pleti
🧗🏿	horolezec, lezec, lezec: tmavý odstín pleti, stěna, tmavý odstín pleti
🧗‍♂	horolezec, lezec, stěna
🧗🏻‍♂	horolezec, horolezec: světlý odstín pleti, lezec, stěna, světlý odstín pleti
🧗🏼‍♂	horolezec, horolezec: středně světlý odstín pleti, lezec, stěna, středně světlý odstín pleti
🧗🏽‍♂	horolezec, horolezec: střední odstín pleti, lezec, stěna, střední odstín pleti
🧗🏾‍♂	horolezec, horolezec: středně tmavý odstín pleti, lezec, stěna, středně tmavý odstín pleti
🧗🏿‍♂	horolezec, horolezec: tmavý odstín pleti, lezec, stěna, tmavý odstín pleti
🧗‍♀	horolezkyně, lezkyně, stěna
🧗🏻‍♀	horolezkyně, horolezkyně: světlý odstín pleti, lezkyně, stěna, světlý odstín pleti
🧗🏼‍♀	horolezkyně, horolezkyně: středně světlý odstín pleti, lezkyně, stěna, středně světlý odstín pleti
🧗🏽‍♀	horolezkyně, horolezkyně: střední odstín pleti, lezkyně, stěna, střední odstín pleti
🧗🏾‍♀	horolezkyně, horolezkyně: středně tmavý odstín pleti, lezkyně, stěna, středně tmavý odstín pleti
🧗🏿‍♀	horolezkyně, horolezkyně: tmavý odstín pleti, lezkyně, stěna, tmavý odstín pleti
🤺	kord, meč, sport, člověk, šerm, šermíř
🏇	dostihový kůň, dostihy, kůň, závod, žokej, žokej na koni
🏇🏻	dostihový kůň, dostihy, kůň, světlý odstín pleti, závod, žokej, žokej na koni, žokej na koni: světlý odstín pleti
🏇🏼	dostihový kůň, dostihy, kůň, středně světlý odstín pleti, závod, žokej, žokej na koni, žokej na koni: středně světlý odstín pleti
🏇🏽	dostihový kůň, dostihy, kůň, střední odstín pleti, závod, žokej, žokej na koni, žokej na koni: střední odstín pleti
🏇🏾	dostihový kůň, dostihy, kůň, středně tmavý odstín pleti, závod, žokej, žokej na koni, žokej na koni: středně tmavý odstín pleti
🏇🏿	dostihový kůň, dostihy, kůň, tmavý odstín pleti, závod, žokej, žokej na koni, žokej na koni: tmavý odstín pleti
⛷️	lyžař, lyže, sníh
🏂️	lyže, snowboard, snowboardista, sníh
🏂🏻	lyže, snowboard, snowboardista, snowboardista: světlý odstín pleti, sníh, světlý odstín pleti
🏂🏼	lyže, snowboard, snowboardista, snowboardista: středně světlý odstín pleti, sníh, středně světlý odstín pleti
🏂🏽	lyže, snowboard, snowboardista, snowboardista: střední odstín pleti, sníh, střední odstín pleti
🏂🏾	lyže, snowboard, snowboardista, snowboardista: středně tmavý odstín pleti, sníh, středně tmavý odstín pleti
🏂🏿	lyže, snowboard, snowboardista, snowboardista: tmavý odstín pleti, sníh, tmavý odstín pleti
🏌️	golf, míček, osoba hrající golf
🏌🏻	golf, míček, osoba hrající golf, osoba hrající golf: světlý odstín pleti, světlý odstín pleti
🏌🏼	golf, míček, osoba hrající golf, osoba hrající golf: středně světlý odstín pleti, středně světlý odstín pleti
🏌🏽	golf, míček, osoba hrající golf, osoba hrající golf: střední odstín pleti, střední odstín pleti
🏌🏾	golf, míček, osoba hrající golf, osoba hrající golf: středně tmavý odstín pleti, středně tmavý odstín pleti
🏌🏿	golf, míček, osoba hrající golf, osoba hrající golf: tmavý odstín pleti, tmavý odstín pleti
🏌‍♂	golf, golfista, muž
🏌🏻‍♂	golf, golfista, golfista: světlý odstín pleti, muž, světlý odstín pleti
🏌🏼‍♂	golf, golfista, golfista: středně světlý odstín pleti, muž, středně světlý odstín pleti
🏌🏽‍♂	golf, golfista, golfista: střední odstín pleti, muž, střední odstín pleti
🏌🏾‍♂	golf, golfista, golfista: středně tmavý odstín pleti, muž, středně tmavý odstín pleti
🏌🏿‍♂	golf, golfista, golfista: tmavý odstín pleti, muž, tmavý odstín pleti
🏌‍♀	golf, golfistka, žena
🏌🏻‍♀	golf, golfistka, golfistka: světlý odstín pleti, světlý odstín pleti, žena
🏌🏼‍♀	golf, golfistka, golfistka: středně světlý odstín pleti, středně světlý odstín pleti, žena
🏌🏽‍♀	golf, golfistka, golfistka: střední odstín pleti, střední odstín pleti, žena
🏌🏾‍♀	golf, golfistka, golfistka: středně tmavý odstín pleti, středně tmavý odstín pleti, žena
🏌🏿‍♀	golf, golfistka, golfistka: tmavý odstín pleti, tmavý odstín pleti, žena
🏄️	osoba na surfu, prkno, surf, surfing, surfování
🏄🏻	osoba na surfu, osoba na surfu: světlý odstín pleti, prkno, surf, surfing, surfování, světlý odstín pleti
🏄🏼	osoba na surfu, osoba na surfu: středně světlý odstín pleti, prkno, středně světlý odstín pleti, surf, surfing, surfování
