😀	malaking ngiti, mukha, mukhang nakangisi, mukhang nakangiti, nakangiti, ngiti
🕺🏼	katamtamang light na kulay ng balat, lalaki, lalaking sumasayaw, lalaking sumasayaw: katamtamang light na kulay ng balat, sayaw
🕺🏽	katamtamang kulay ng balat, lalaki, lalaking sumasayaw, lalaking sumasayaw: katamtamang kulay ng balat, sayaw
🕺🏾	katamtamang dark na kulay ng balat, lalaki, lalaking sumasayaw, lalaking sumasayaw: katamtamang dark na kulay ng balat, sayaw
🕺🏿	dark na kulay ng balat, lalaki, lalaking sumasayaw, lalaking sumasayaw: dark na kulay ng balat, sayaw
🕴️	lalaki, levitation, lumulutang, lumulutang na lalaking nakapormal, nakapormal
🕴🏻	lalaki, levitation, light na kulay ng balat, lumulutang, lumulutang na lalaking nakapormal, lumulutang na lalaking nakapormal: light na kulay ng balat, nakapormal
🕴🏼	katamtamang light na kulay ng balat, lalaki, levitation, lumulutang, lumulutang na lalaking nakapormal, lumulutang na lalaking nakapormal: katamtamang light na kulay ng balat, nakapormal
🕴🏽	katamtamang kulay ng balat, lalaki, levitation, lumulutang, lumulutang na lalaking nakapormal, lumulutang na lalaking nakapormal: katamtamang kulay ng balat, nakapormal
🕴🏾	katamtamang dark na kulay ng balat, lalaki, levitation, lumulutang, lumulutang na lalaking nakapormal, lumulutang na lalaking nakapormal: katamtamang dark na kulay ng balat, nakapormal
🕴🏿	dark na kulay ng balat, lalaki, levitation, lumulutang, lumulutang na lalaking nakapormal, lumulutang na lalaking nakapormal: dark na kulay ng balat, nakapormal
👯	babae, mananayaw, mga babae na may tainga ng kuneho, mga babaeng may tainga ng kuneho, nagpa-party, tainga ng kuneho
👯‍♂	lalaki, lalaking nagpa-party, mananayaw, mga lalaking may tainga ng kuneho, nagpa-party, playboy
👯‍♀	babae, babaeng nagpa-party, mananayaw, nagpa-party, playboy
🧖	sauna, steam room, tao na nasa sauna
🧖🏻	light na kulay ng balat, sauna, steam room, tao na nasa sauna, tao na nasa sauna: light na kulay ng balat
🧖🏼	katamtamang light na kulay ng balat, sauna, steam room, tao na nasa sauna, tao na nasa sauna: katamtamang light na kulay ng balat
🧖🏽	katamtamang kulay ng balat, sauna, steam room, tao na nasa sauna, tao na nasa sauna: katamtamang kulay ng balat
🧖🏾	katamtamang dark na kulay ng balat, sauna, steam room, tao na nasa sauna, tao na nasa sauna: katamtamang dark na kulay ng balat
🧖🏿	dark na kulay ng balat, sauna, steam room, tao na nasa sauna, tao na nasa sauna: dark na kulay ng balat
🧖‍♂	lalaki sa sauna, sauna, steam room
🧖🏻‍♂	lalaki sa sauna, lalaki sa sauna: light na kulay ng balat, light na kulay ng balat, sauna, steam room
🧖🏼‍♂	katamtamang light na kulay ng balat, lalaki sa sauna, lalaki sa sauna: katamtamang light na kulay ng balat, sauna, steam room
🧖🏽‍♂	katamtamang kulay ng balat, lalaki sa sauna, lalaki sa sauna: katamtamang kulay ng balat, sauna, steam room
🧖🏾‍♂	katamtamang dark na kulay ng balat, lalaki sa sauna, lalaki sa sauna: katamtamang dark na kulay ng balat, sauna, steam room
🧖🏿‍♂	dark na kulay ng balat, lalaki sa sauna, lalaki sa sauna: dark na kulay ng balat, sauna, steam room
🧖‍♀	babae na nasa sauna, sauna, steam room
🧖🏻‍♀	babae na nasa sauna, babae na nasa sauna: light na kulay ng balat, light na kulay ng balat, sauna, steam room
🧖🏼‍♀	babae na nasa sauna, babae na nasa sauna: katamtamang light na kulay ng balat, katamtamang light na kulay ng balat, sauna, steam room
🧖🏽‍♀	babae na nasa sauna, babae na nasa sauna: katamtamang kulay ng balat, katamtamang kulay ng balat, sauna, steam room
🧖🏾‍♀	babae na nasa sauna, babae na nasa sauna: katamtamang dark na kulay ng balat, katamtamang dark na kulay ng balat, sauna, steam room
🧖🏿‍♀	babae na nasa sauna, babae na nasa sauna: dark na kulay ng balat, dark na kulay ng balat, sauna, steam room
🧗	climber, tao na umaakyat
🧗🏻	climber, light na kulay ng balat, tao na umaakyat, tao na umaakyat: light na kulay ng balat
🧗🏼	climber, katamtamang light na kulay ng balat, tao na umaakyat, tao na umaakyat: katamtamang light na kulay ng balat
🧗🏽	climber, katamtamang kulay ng balat, tao na umaakyat, tao na umaakyat: katamtamang kulay ng balat
🧗🏾	climber, katamtamang dark na kulay ng balat, tao na umaakyat, tao na umaakyat: katamtamang dark na kulay ng balat
🧗🏿	climber, dark na kulay ng balat, tao na umaakyat, tao na umaakyat: dark na kulay ng balat
🧗‍♂	climber, lalaki na umaakyat
🧗🏻‍♂	climber, lalaki na umaakyat, lalaki na umaakyat: light na kulay ng balat, light na kulay ng balat
🧗🏼‍♂	climber, katamtamang light na kulay ng balat, lalaki na umaakyat, lalaki na umaakyat: katamtamang light na kulay ng balat
🧗🏽‍♂	climber, katamtamang kulay ng balat, lalaki na umaakyat, lalaki na umaakyat: katamtamang kulay ng balat
🧗🏾‍♂	climber, katamtamang dark na kulay ng balat, lalaki na umaakyat, lalaki na umaakyat: katamtamang dark na kulay ng balat
🧗🏿‍♂	climber, dark na kulay ng balat, lalaki na umaakyat, lalaki na umaakyat: dark na kulay ng balat
🧗‍♀	babae na umaakyat, climber
🧗🏻‍♀	babae na umaakyat, babae na umaakyat: light na kulay ng balat, climber, light na kulay ng balat
🧗🏼‍♀	babae na umaakyat, babae na umaakyat: katamtamang light na kulay ng balat, climber, katamtamang light na kulay ng balat
🧗🏽‍♀	babae na umaakyat, babae na umaakyat: katamtamang kulay ng balat, climber, katamtamang kulay ng balat
🧗🏾‍♀	babae na umaakyat, babae na umaakyat: katamtamang dark na kulay ng balat, climber, katamtamang dark na kulay ng balat
🧗🏿‍♀	babae na umaakyat, babae na umaakyat: dark na kulay ng balat, climber, dark na kulay ng balat
🤺	espada, fencer, fencing, sport, tao
🏇	horse racing, jockey, kabayo, karera, karerahan ng kabayo
🏇🏻	horse racing, jockey, kabayo, karera, karerahan ng kabayo, karerahan ng kabayo: light na kulay ng balat, light na kulay ng balat
🏇🏼	horse racing, jockey, kabayo, karera, karerahan ng kabayo, karerahan ng kabayo: katamtamang light na kulay ng balat, katamtamang light na kulay ng balat
🏇🏽	horse racing, jockey, kabayo, karera, karerahan ng kabayo, karerahan ng kabayo: katamtamang kulay ng balat, katamtamang kulay ng balat
🏇🏾	horse racing, jockey, kabayo, karera, karerahan ng kabayo, karerahan ng kabayo: katamtamang dark na kulay ng balat, katamtamang dark na kulay ng balat
🏇🏿	dark na kulay ng balat, horse racing, jockey, kabayo, karera, karerahan ng kabayo, karerahan ng kabayo: dark na kulay ng balat
⛷️	niyebe, ski, skier, snow
🏂️	niyebe, ski, snow, snowboard, snowboarder
🏂🏻	light na kulay ng balat, niyebe, ski, snow, snowboard, snowboarder, snowboarder: light na kulay ng balat
🏂🏼	katamtamang light na kulay ng balat, niyebe, ski, snow, snowboard, snowboarder, snowboarder: katamtamang light na kulay ng balat
🏂🏽	katamtamang kulay ng balat, niyebe, ski, snow, snowboard, snowboarder, snowboarder: katamtamang kulay ng balat
🏂🏾	katamtamang dark na kulay ng balat, niyebe, ski, snow, snowboard, snowboarder, snowboarder: katamtamang dark na kulay ng balat
🏂🏿	dark na kulay ng balat, niyebe, ski, snow, snowboard, snowboarder, snowboarder: dark na kulay ng balat
🏌️	bola, golf, golfer
🏌🏻	bola, golf, golfer, golfer: light na kulay ng balat, light na kulay ng balat
🏌🏼	bola, golf, golfer, golfer: katamtamang light na kulay ng balat, katamtamang light na kulay ng balat
🏌🏽	bola, golf, golfer, golfer: katamtamang kulay ng balat, katamtamang kulay ng balat
🏌🏾	bola, golf, golfer, golfer: katamtamang dark na kulay ng balat, katamtamang dark na kulay ng balat
🏌🏿	bola, dark na kulay ng balat, golf, golfer, golfer: dark na kulay ng balat
🏌‍♂	golf, lalaki, lalaking naglalaro ng golf
🏌🏻‍♂	golf, lalaki, lalaking naglalaro ng golf, lalaking naglalaro ng golf: light na kulay ng balat, light na kulay ng balat
🏌🏼‍♂	golf, katamtamang light na kulay ng balat, lalaki, lalaking naglalaro ng golf, lalaking naglalaro ng golf: katamtamang light na kulay ng balat
🏌🏽‍♂	golf, katamtamang kulay ng balat, lalaki, lalaking naglalaro ng golf, lalaking naglalaro ng golf: katamtamang kulay ng balat
🏌🏾‍♂	golf, katamtamang dark na kulay ng balat, lalaki, lalaking naglalaro ng golf, lalaking naglalaro ng golf: katamtamang dark na kulay ng balat
🏌🏿‍♂	dark na kulay ng balat, golf, lalaki, lalaking naglalaro ng golf, lalaking naglalaro ng golf: dark na kulay ng balat
🏌‍♀	babae, babaeng naglalaro ng golf, golf
🏌🏻‍♀	babae, babaeng naglalaro ng golf, babaeng naglalaro ng golf: light na kulay ng balat, golf, light na kulay ng balat
🏌🏼‍♀	babae, babaeng naglalaro ng golf, babaeng naglalaro ng golf: katamtamang light na kulay ng balat, golf, katamtamang light na kulay ng balat
🏌🏽‍♀	babae, babaeng naglalaro ng golf, babaeng naglalaro ng golf: katamtamang kulay ng balat, golf, katamtamang kulay ng balat
🏌🏾‍♀	babae, babaeng naglalaro ng golf, babaeng naglalaro ng golf: katamtamang dark na kulay ng balat, golf, katamtamang dark na kulay ng balat
🏌🏿‍♀	babae, babaeng naglalaro ng golf, babaeng naglalaro ng golf: dark na kulay ng balat, dark na kulay ng balat, golf
🏄️	dagat, surf, surfer, surfing
🏄🏻	dagat, light na kulay ng balat, surf, surfer, surfer: light na kulay ng balat, surfing
🏄🏼	dagat, katamtamang light na kulay ng balat, surf, surfer, surfer: katamtamang light na kulay ng balat, surfing
🏄🏽	dagat, katamtamang kulay ng balat, surf, surfer, surfer: katamtamang kulay ng balat, surfing
🏄🏾	dagat, katamtamang dark na kulay ng balat, surf, surfer, surfer: katamtamang dark na kulay ng balat, surfing
🏄🏿	dagat, dark na kulay ng balat, surf, surfer, surfer: dark na kulay ng balat, surfing
🏄‍♂	lalaki, lalaking nagsu-surf, nagsu-surf
🏄🏻‍♂	lalaki, lalaking nagsu-surf, lalaking nagsu-surf: light na kulay ng balat, light na kulay ng balat, nagsu-surf
🏄🏼‍♂	katamtamang light na kulay ng balat, lalaki, lalaking nagsu-surf, lalaking nagsu-surf: katamtamang light na kulay ng balat, nagsu-surf
🏄🏽‍♂	katamtamang kulay ng balat, lalaki, lalaking nagsu-surf, lalaking nagsu-surf: katamtamang kulay ng balat, nagsu-surf
🏄🏾‍♂	katamtamang dark na kulay ng balat, lalaki, lalaking nagsu-surf, lalaking nagsu-surf: katamtamang dark na kulay ng balat, nagsu-surf
🏄🏿‍♂	dark na kulay ng balat, lalaki, lalaking nagsu-surf, lalaking nagsu-surf: dark na kulay ng balat, nagsu-surf
🏄‍♀	babae, babaeng nagsu-surf, nagsu-surf
🏄🏻‍♀	babae, babaeng nagsu-surf, babaeng nagsu-surf: light na kulay ng balat, light na kulay ng balat, nagsu-surf
🏄🏼‍♀	babae, babaeng nagsu-surf, babaeng nagsu-surf: katamtamang light na kulay ng balat, katamtamang light na kulay ng balat, nagsu-surf
🏄🏽‍♀	babae, babaeng nagsu-surf, babaeng nagsu-surf: katamtamang kulay ng balat, katamtamang kulay ng balat, nagsu-surf
🏄🏾‍♀	babae, babaeng nagsu-surf, babaeng nagsu-surf: katamtamang dark na kulay ng balat, katamtamang dark na kulay ng balat, nagsu-surf
🏄🏿‍♀	babae, babaeng nagsu-surf, babaeng nagsu-surf: dark na kulay ng balat, dark na kulay ng balat, nagsu-surf
🚣	bangka, bangkang de-sagwan, nagsasagwan, rowboat, sagwan, sasakyan
🚣🏻	bangka, bangkang de-sagwan, bangkang de-sagwan: light na kulay ng balat, light na kulay ng balat, nagsasagwan, rowboat, sagwan, sasakyan
🚣🏼	bangka, bangkang de-sagwan, bangkang de-sagwan: katamtamang light na kulay ng balat, katamtamang light na kulay ng balat, nagsasagwan, rowboat, sagwan, sasakyan
🚣🏽	bangka, bangkang de-sagwan, bangkang de-sagwan: katamtamang kulay ng balat, katamtamang kulay ng balat, nagsasagwan, rowboat, sagwan, sasakyan
🚣🏾	bangka, bangkang de-sagwan, bangkang de-sagwan: katamtamang dark na kulay ng balat, katamtamang dark na kulay ng balat, nagsasagwan, rowboat, sagwan, sasakyan
🚣🏿	bangka, bangkang de-sagwan, bangkang de-sagwan: dark na kulay ng balat, dark na kulay ng balat, nagsasagwan, rowboat, sagwan, sasakyan
🚣‍♂	bangka, lalaki, lalaking nagsasagwan, nagsasagwan, sagwan
🚣🏻‍♂	bangka, lalaki, lalaking nagsasagwan, lalaking nagsasagwan: light na kulay ng balat, light na kulay ng balat, nagsasagwan, sagwan
🚣🏼‍♂	bangka, katamtamang light na kulay ng balat, lalaki, lalaking nagsasagwan, lalaking nagsasagwan: katamtamang light na kulay ng balat, nagsasagwan, sagwan
🚣🏽‍♂	bangka, katamtamang kulay ng balat, lalaki, lalaking nagsasagwan, lalaking nagsasagwan: katamtamang kulay ng balat, nagsasagwan, sagwan
🚣🏾‍♂	bangka, katamtamang dark na kulay ng balat, lalaki, lalaking nagsasagwan, lalaking nagsasagwan: katamtamang dark na kulay ng balat, nagsasagwan, sagwan
🚣🏿‍♂	bangka, dark na kulay ng balat, lalaki, lalaking nagsasagwan, lalaking nagsasagwan: dark na kulay ng balat, nagsasagwan, sagwan
🚣‍♀	babae, babaeng nagsasagwan, bangka, nagsasagwan, sagwan
🚣🏻‍♀	babae, babaeng nagsasagwan, babaeng nagsasagwan: light na kulay ng balat, bangka, light na kulay ng balat, nagsasagwan, sagwan
🚣🏼‍♀	babae, babaeng nagsasagwan, babaeng nagsasagwan: katamtamang light na kulay ng balat, bangka, katamtamang light na kulay ng balat, nagsasagwan, sagwan
🚣🏽‍♀	babae, babaeng nagsasagwan, babaeng nagsasagwan: katamtamang kulay ng balat, bangka, katamtamang kulay ng balat, nagsasagwan, sagwan
🚣🏾‍♀	babae, babaeng nagsasagwan, babaeng nagsasagwan: katamtamang dark na kulay ng balat, bangka, katamtamang dark na kulay ng balat, nagsasagwan, sagwan
🚣🏿‍♀	babae, babaeng nagsasagwan, babaeng nagsasagwan: dark na kulay ng balat, bangka, dark na kulay ng balat, nagsasagwan, sagwan
🏊️	langoy, pool, swimmer
🏊🏻	langoy, light na kulay ng balat, pool, swimmer, swimmer: light na kulay ng balat
🏊🏼	katamtamang light na kulay ng balat, langoy, pool, swimmer, swimmer: katamtamang light na kulay ng balat
🏊🏽	katamtamang kulay ng balat, langoy, pool, swimmer, swimmer: katamtamang kulay ng balat
🏊🏾	katamtamang dark na kulay ng balat, langoy, pool, swimmer, swimmer: katamtamang dark na kulay ng balat
🏊🏿	dark na kulay ng balat, langoy, pool, swimmer, swimmer: dark na kulay ng balat
🏊‍♂	lalaki, lalaking lumalangoy, langoy, lumalangoy, manlalangoy
🏊🏻‍♂	lalaki, lalaking lumalangoy, lalaking lumalangoy: light na kulay ng balat, langoy, light na kulay ng balat, lumalangoy, manlalangoy
🏊🏼‍♂	katamtamang light na kulay ng balat, lalaki, lalaking lumalangoy, lalaking lumalangoy: katamtamang light na kulay ng balat, langoy, lumalangoy, manlalangoy
🏊🏽‍♂	katamtamang kulay ng balat, lalaki, lalaking lumalangoy, lalaking lumalangoy: katamtamang kulay ng balat, langoy, lumalangoy, manlalangoy
🏊🏾‍♂	katamtamang dark na kulay ng balat, lalaki, lalaking lumalangoy, lalaking lumalangoy: katamtamang dark na kulay ng balat, langoy, lumalangoy, manlalangoy
🏊🏿‍♂	dark na kulay ng balat, lalaki, lalaking lumalangoy, lalaking lumalangoy: dark na kulay ng balat, langoy, lumalangoy, manlalangoy
🏊‍♀	babae, babaeng lumalangoy, langoy, lumalangoy, manlalangoy
🏊🏻‍♀	babae, babaeng lumalangoy, babaeng lumalangoy: light na kulay ng balat, langoy, light na kulay ng balat, lumalangoy, manlalangoy
🏊🏼‍♀	babae, babaeng lumalangoy, babaeng lumalangoy: katamtamang light na kulay ng balat, katamtamang light na kulay ng balat, langoy, lumalangoy, manlalangoy
🏊🏽‍♀	babae, babaeng lumalangoy, babaeng lumalangoy: katamtamang kulay ng balat, katamtamang kulay ng balat, langoy, lumalangoy, manlalangoy
🏊🏾‍♀	babae, babaeng lumalangoy, babaeng lumalangoy: katamtamang dark na kulay ng balat, katamtamang dark na kulay ng balat, langoy, lumalangoy, manlalangoy
🏊🏿‍♀	babae, babaeng lumalangoy, babaeng lumalangoy: dark na kulay ng balat, dark na kulay ng balat, langoy, lumalangoy, manlalangoy
⛹️	basketball, bata, bola, laro, taong naglalaro ng bola
⛹🏻	basketball, bata, bola, laro, light na kulay ng balat, taong naglalaro ng bola, taong naglalaro ng bola: light na kulay ng balat
⛹🏼	basketball, bata, bola, katamtamang light na kulay ng balat, laro, taong naglalaro ng bola, taong naglalaro ng bola: katamtamang light na kulay ng balat
⛹🏽	basketball, bata, bola, katamtamang kulay ng balat, laro, taong naglalaro ng bola, taong naglalaro ng bola: katamtamang kulay ng balat
⛹🏾	basketball, bata, bola, katamtamang dark na kulay ng balat, laro, taong naglalaro ng bola, taong naglalaro ng bola: katamtamang dark na kulay ng balat
⛹🏿	basketball, bata, bola, dark na kulay ng balat, laro, taong naglalaro ng bola, taong naglalaro ng bola: dark na kulay ng balat
⛹‍♂	bola, lalaki, lalaking may bola
⛹🏻‍♂	bola, lalaki, lalaking may bola, lalaking may bola: light na kulay ng balat, light na kulay ng balat
⛹🏼‍♂	bola, katamtamang light na kulay ng balat, lalaki, lalaking may bola, lalaking may bola: katamtamang light na kulay ng balat
⛹🏽‍♂	bola, katamtamang kulay ng balat, lalaki, lalaking may bola, lalaking may bola: katamtamang kulay ng balat
⛹🏾‍♂	bola, katamtamang dark na kulay ng balat, lalaki, lalaking may bola, lalaking may bola: katamtamang dark na kulay ng balat
⛹🏿‍♂	bola, dark na kulay ng balat, lalaki, lalaking may bola, lalaking may bola: dark na kulay ng balat
