😀	irve, laia naeratusega nägu, naeratus, nägu
🚣🏼	aerupaadiga inimene, aerupaadiga inimene: keskmiselt hele nahatoon, keskmiselt hele nahatoon, paat, sõiduk
🚣🏽	aerupaadiga inimene, aerupaadiga inimene: keskmine nahatoon, keskmine nahatoon, paat, sõiduk
🚣🏾	aerupaadiga inimene, aerupaadiga inimene: keskmiselt tume nahatoon, keskmiselt tume nahatoon, paat, sõiduk
🚣🏿	aerupaadiga inimene, aerupaadiga inimene: tume nahatoon, paat, sõiduk, tume nahatoon
🚣‍♂	aerupaadiga mees, aerupaat, mees, paat
🚣🏻‍♂	aerupaadiga mees, aerupaadiga mees: hele nahatoon, aerupaat, hele nahatoon, mees, paat
🚣🏼‍♂	aerupaadiga mees, aerupaadiga mees: keskmiselt hele nahatoon, aerupaat, keskmiselt hele nahatoon, mees, paat
🚣🏽‍♂	aerupaadiga mees, aerupaadiga mees: keskmine nahatoon, aerupaat, keskmine nahatoon, mees, paat
🚣🏾‍♂	aerupaadiga mees, aerupaadiga mees: keskmiselt tume nahatoon, aerupaat, keskmiselt tume nahatoon, mees, paat
🚣🏿‍♂	aerupaadiga mees, aerupaadiga mees: tume nahatoon, aerupaat, mees, paat, tume nahatoon
🚣‍♀	aerupaadiga naine, aerupaat, naine, paat
🚣🏻‍♀	aerupaadiga naine, aerupaadiga naine: hele nahatoon, aerupaat, hele nahatoon, naine, paat
🚣🏼‍♀	aerupaadiga naine, aerupaadiga naine: keskmiselt hele nahatoon, aerupaat, keskmiselt hele nahatoon, naine, paat
🚣🏽‍♀	aerupaadiga naine, aerupaadiga naine: keskmine nahatoon, aerupaat, keskmine nahatoon, naine, paat
🚣🏾‍♀	aerupaadiga naine, aerupaadiga naine: keskmiselt tume nahatoon, aerupaat, keskmiselt tume nahatoon, naine, paat
🚣🏿‍♀	aerupaadiga naine, aerupaadiga naine: tume nahatoon, aerupaat, naine, paat, tume nahatoon
🏊️	ujuja, ujumine
🏊🏻	hele nahatoon, ujuja, ujuja: hele nahatoon, ujumine
🏊🏼	keskmiselt hele nahatoon, ujuja, ujuja: keskmiselt hele nahatoon, ujumine
🏊🏽	keskmine nahatoon, ujuja, ujuja: keskmine nahatoon, ujumine
🏊🏾	keskmiselt tume nahatoon, ujuja, ujuja: keskmiselt tume nahatoon, ujumine
🏊🏿	tume nahatoon, ujuja, ujuja: tume nahatoon, ujumine
🏊‍♂	mees, meesujuja, ujuja, ujumine
🏊🏻‍♂	hele nahatoon, mees, meesujuja, meesujuja: hele nahatoon, ujuja, ujumine
🏊🏼‍♂	keskmiselt hele nahatoon, mees, meesujuja, meesujuja: keskmiselt hele nahatoon, ujuja, ujumine
🏊🏽‍♂	keskmine nahatoon, mees, meesujuja, meesujuja: keskmine nahatoon, ujuja, ujumine
🏊🏾‍♂	keskmiselt tume nahatoon, mees, meesujuja, meesujuja: keskmiselt tume nahatoon, ujuja, ujumine
🏊🏿‍♂	mees, meesujuja, meesujuja: tume nahatoon, tume nahatoon, ujuja, ujumine
🏊‍♀	naine, naisujuja, ujuja, ujumine
🏊🏻‍♀	hele nahatoon, naine, naisujuja, naisujuja: hele nahatoon, ujuja, ujumine
🏊🏼‍♀	keskmiselt hele nahatoon, naine, naisujuja, naisujuja: keskmiselt hele nahatoon, ujuja, ujumine
🏊🏽‍♀	keskmine nahatoon, naine, naisujuja, naisujuja: keskmine nahatoon, ujuja, ujumine
🏊🏾‍♀	keskmiselt tume nahatoon, naine, naisujuja, naisujuja: keskmiselt tume nahatoon, ujuja, ujumine
🏊🏿‍♀	naine, naisujuja, naisujuja: tume nahatoon, tume nahatoon, ujuja, ujumine
⛹️	inimene, inimene palliga, pall
⛹🏻	hele nahatoon, inimene, inimene palliga, inimene palliga: hele nahatoon, pall
⛹🏼	inimene, inimene palliga, inimene palliga: keskmiselt hele nahatoon, keskmiselt hele nahatoon, pall
⛹🏽	inimene, inimene palliga, inimene palliga: keskmine nahatoon, keskmine nahatoon, pall
⛹🏾	inimene, inimene palliga, inimene palliga: keskmiselt tume nahatoon, keskmiselt tume nahatoon, pall
⛹🏿	inimene, inimene palliga, inimene palliga: tume nahatoon, pall, tume nahatoon
⛹‍♂	mees, mees palliga, pall
⛹🏻‍♂	hele nahatoon, mees, mees palliga, mees palliga: hele nahatoon, pall
⛹🏼‍♂	keskmiselt hele nahatoon, mees, mees palliga, mees palliga: keskmiselt hele nahatoon, pall
⛹🏽‍♂	keskmine nahatoon, mees, mees palliga, mees palliga: keskmine nahatoon, pall
⛹🏾‍♂	keskmiselt tume nahatoon, mees, mees palliga, mees palliga: keskmiselt tume nahatoon, pall
⛹🏿‍♂	mees, mees palliga, mees palliga: tume nahatoon, pall, tume nahatoon
⛹‍♀	naine, naine palliga, pall
⛹🏻‍♀	hele nahatoon, naine, naine palliga, naine palliga: hele nahatoon, pall
⛹🏼‍♀	keskmiselt hele nahatoon, naine, naine palliga, naine palliga: keskmiselt hele nahatoon, pall
⛹🏽‍♀	keskmine nahatoon, naine, naine palliga, naine palliga: keskmine nahatoon, pall
⛹🏾‍♀	keskmiselt tume nahatoon, naine, naine palliga, naine palliga: keskmiselt tume nahatoon, pall
⛹🏿‍♀	naine, naine palliga, naine palliga: tume nahatoon, pall, tume nahatoon
🏋️	jõutõstja, kang, tõstja
🏋🏻	hele nahatoon, jõutõstja, jõutõstja: hele nahatoon, kang, tõstja
🏋🏼	jõutõstja, jõutõstja: keskmiselt hele nahatoon, kang, keskmiselt hele nahatoon, tõstja
🏋🏽	jõutõstja, jõutõstja: keskmine nahatoon, kang, keskmine nahatoon, tõstja
🏋🏾	jõutõstja, jõutõstja: keskmiselt tume nahatoon, kang, keskmiselt tume nahatoon, tõstja
🏋🏿	jõutõstja, jõutõstja: tume nahatoon, kang, tume nahatoon, tõstja
🏋‍♂	jõutõstja, kang, mees, meesjõutõstja, tõstja
🏋🏻‍♂	hele nahatoon, jõutõstja, kang, mees, meesjõutõstja, meesjõutõstja: hele nahatoon, tõstja
🏋🏼‍♂	jõutõstja, kang, keskmiselt hele nahatoon, mees, meesjõutõstja, meesjõutõstja: keskmiselt hele nahatoon, tõstja
🏋🏽‍♂	jõutõstja, kang, keskmine nahatoon, mees, meesjõutõstja, meesjõutõstja: keskmine nahatoon, tõstja
🏋🏾‍♂	jõutõstja, kang, keskmiselt tume nahatoon, mees, meesjõutõstja, meesjõutõstja: keskmiselt tume nahatoon, tõstja
🏋🏿‍♂	jõutõstja, kang, mees, meesjõutõstja, meesjõutõstja: tume nahatoon, tume nahatoon, tõstja
🏋‍♀	jõutõstja, kang, naine, naisjõutõstja, tõstja
🏋🏻‍♀	hele nahatoon, jõutõstja, kang, naine, naisjõutõstja, naisjõutõstja: hele nahatoon, tõstja
🏋🏼‍♀	jõutõstja, kang, keskmiselt hele nahatoon, naine, naisjõutõstja, naisjõutõstja: keskmiselt hele nahatoon, tõstja
🏋🏽‍♀	jõutõstja, kang, keskmine nahatoon, naine, naisjõutõstja, naisjõutõstja: keskmine nahatoon, tõstja
🏋🏾‍♀	jõutõstja, kang, keskmiselt tume nahatoon, naine, naisjõutõstja, naisjõutõstja: keskmiselt tume nahatoon, tõstja
🏋🏿‍♀	jõutõstja, kang, naine, naisjõutõstja, naisjõutõstja: tume nahatoon, tume nahatoon, tõstja
🚴	jalgratas, jalgrattur, rattur
🚴🏻	hele nahatoon, jalgratas, jalgrattur, jalgrattur: hele nahatoon, rattur
🚴🏼	jalgratas, jalgrattur, jalgrattur: keskmiselt hele nahatoon, keskmiselt hele nahatoon, rattur
🚴🏽	jalgratas, jalgrattur, jalgrattur: keskmine nahatoon, keskmine nahatoon, rattur
🚴🏾	jalgratas, jalgrattur, jalgrattur: keskmiselt tume nahatoon, keskmiselt tume nahatoon, rattur
🚴🏿	jalgratas, jalgrattur, jalgrattur: tume nahatoon, rattur, tume nahatoon
🚴‍♂	jalgratas, mees, meesrattur, ratas, rattur
🚴🏻‍♂	hele nahatoon, jalgratas, mees, meesrattur, meesrattur: hele nahatoon, ratas, rattur
🚴🏼‍♂	jalgratas, keskmiselt hele nahatoon, mees, meesrattur, meesrattur: keskmiselt hele nahatoon, ratas, rattur
🚴🏽‍♂	jalgratas, keskmine nahatoon, mees, meesrattur, meesrattur: keskmine nahatoon, ratas, rattur
🚴🏾‍♂	jalgratas, keskmiselt tume nahatoon, mees, meesrattur, meesrattur: keskmiselt tume nahatoon, ratas, rattur
🚴🏿‍♂	jalgratas, mees, meesrattur, meesrattur: tume nahatoon, ratas, rattur, tume nahatoon
🚴‍♀	jalgratas, naine, naisrattur, ratas, rattur
🚴🏻‍♀	hele nahatoon, jalgratas, naine, naisrattur, naisrattur: hele nahatoon, ratas, rattur
🚴🏼‍♀	jalgratas, keskmiselt hele nahatoon, naine, naisrattur, naisrattur: keskmiselt hele nahatoon, ratas, rattur
🚴🏽‍♀	jalgratas, keskmine nahatoon, naine, naisrattur, naisrattur: keskmine nahatoon, ratas, rattur
🚴🏾‍♀	jalgratas, keskmiselt tume nahatoon, naine, naisrattur, naisrattur: keskmiselt tume nahatoon, ratas, rattur
🚴🏿‍♀	jalgratas, naine, naisrattur, naisrattur: tume nahatoon, ratas, rattur, tume nahatoon
🚵	jalgratas, mägi, mägirattur, rattur
🚵🏻	hele nahatoon, jalgratas, mägi, mägirattur, mägirattur: hele nahatoon, rattur
🚵🏼	jalgratas, keskmiselt hele nahatoon, mägi, mägirattur, mägirattur: keskmiselt hele nahatoon, rattur
🚵🏽	jalgratas, keskmine nahatoon, mägi, mägirattur, mägirattur: keskmine nahatoon, rattur
🚵🏾	jalgratas, keskmiselt tume nahatoon, mägi, mägirattur, mägirattur: keskmiselt tume nahatoon, rattur
🚵🏿	jalgratas, mägi, mägirattur, mägirattur: tume nahatoon, rattur, tume nahatoon
🚵‍♂	jalgratas, mees, meesmägirattur, mägiratas, rattur
🚵🏻‍♂	hele nahatoon, jalgratas, mees, meesmägirattur, meesmägirattur: hele nahatoon, mägiratas, rattur
🚵🏼‍♂	jalgratas, keskmiselt hele nahatoon, mees, meesmägirattur, meesmägirattur: keskmiselt hele nahatoon, mägiratas, rattur
🚵🏽‍♂	jalgratas, keskmine nahatoon, mees, meesmägirattur, meesmägirattur: keskmine nahatoon, mägiratas, rattur
🚵🏾‍♂	jalgratas, keskmiselt tume nahatoon, mees, meesmägirattur, meesmägirattur: keskmiselt tume nahatoon, mägiratas, rattur
🚵🏿‍♂	jalgratas, mees, meesmägirattur, meesmägirattur: tume nahatoon, mägiratas, rattur, tume nahatoon
🚵‍♀	jalgratas, mägiratas, naine, naismägirattur, rattur
🚵🏻‍♀	hele nahatoon, jalgratas, mägiratas, naine, naismägirattur, naismägirattur: hele nahatoon, rattur
🚵🏼‍♀	jalgratas, keskmiselt hele nahatoon, mägiratas, naine, naismägirattur, naismägirattur: keskmiselt hele nahatoon, rattur
🚵🏽‍♀	jalgratas, keskmine nahatoon, mägiratas, naine, naismägirattur, naismägirattur: keskmine nahatoon, rattur
🚵🏾‍♀	jalgratas, keskmiselt tume nahatoon, mägiratas, naine, naismägirattur, naismägirattur: keskmiselt tume nahatoon, rattur
🚵🏿‍♀	jalgratas, mägiratas, naine, naismägirattur, naismägirattur: tume nahatoon, rattur, tume nahatoon
🤸	hundiratas, hundiratast viskav inimene, iluvõimlemine, inimene, sport
🤸🏻	hele nahatoon, hundiratas, hundiratast viskav inimene, hundiratast viskav inimene: hele nahatoon, iluvõimlemine, inimene, sport
🤸🏼	hundiratas, hundiratast viskav inimene, hundiratast viskav inimene: keskmiselt hele nahatoon, iluvõimlemine, inimene, keskmiselt hele nahatoon, sport
🤸🏽	hundiratas, hundiratast viskav inimene, hundiratast viskav inimene: keskmine nahatoon, iluvõimlemine, inimene, keskmine nahatoon, sport
🤸🏾	hundiratas, hundiratast viskav inimene, hundiratast viskav inimene: keskmiselt tume nahatoon, iluvõimlemine, inimene, keskmiselt tume nahatoon, sport
🤸🏿	hundiratas, hundiratast viskav inimene, hundiratast viskav inimene: tume nahatoon, iluvõimlemine, inimene, sport, tume nahatoon
🤸‍♂	hundiratas, hundiratast viskav mees, iluvõimlemine, mees, sport
🤸🏻‍♂	hele nahatoon, hundiratas, hundiratast viskav mees, hundiratast viskav mees: hele nahatoon, iluvõimlemine, mees, sport
🤸🏼‍♂	hundiratas, hundiratast viskav mees, hundiratast viskav mees: keskmiselt hele nahatoon, iluvõimlemine, keskmiselt hele nahatoon, mees, sport
🤸🏽‍♂	hundiratas, hundiratast viskav mees, hundiratast viskav mees: keskmine nahatoon, iluvõimlemine, keskmine nahatoon, mees, sport
🤸🏾‍♂	hundiratas, hundiratast viskav mees, hundiratast viskav mees: keskmiselt tume nahatoon, iluvõimlemine, keskmiselt tume nahatoon, mees, sport
🤸🏿‍♂	hundiratas, hundiratast viskav mees, hundiratast viskav mees: tume nahatoon, iluvõimlemine, mees, sport, tume nahatoon
🤸‍♀	hundiratas, hundiratast viskav naine, naine, sport
🤸🏻‍♀	hele nahatoon, hundiratas, hundiratast viskav naine, hundiratast viskav naine: hele nahatoon, naine, sport
🤸🏼‍♀	hundiratas, hundiratast viskav naine, hundiratast viskav naine: keskmiselt hele nahatoon, keskmiselt hele nahatoon, naine, sport
🤸🏽‍♀	hundiratas, hundiratast viskav naine, hundiratast viskav naine: keskmine nahatoon, keskmine nahatoon, naine, sport
🤸🏾‍♀	hundiratas, hundiratast viskav naine, hundiratast viskav naine: keskmiselt tume nahatoon, keskmiselt tume nahatoon, naine, sport
🤸🏿‍♀	hundiratas, hundiratast viskav naine, hundiratast viskav naine: tume nahatoon, naine, sport, tume nahatoon
🤼	inimesed, maadlejad, maadlus, sport
🤼‍♂	inimesed, maadlevad mehed, maadlus, mees, sport
🤼‍♀	inimesed, maadlevad naised, maadlus, naine, sport
🤽	inimene, sport, veepall, veepalli mängiv inimene
🤽🏻	hele nahatoon, inimene, sport, veepall, veepalli mängiv inimene, veepalli mängiv inimene: hele nahatoon
🤽🏼	inimene, keskmiselt hele nahatoon, sport, veepall, veepalli mängiv inimene, veepalli mängiv inimene: keskmiselt hele nahatoon
🤽🏽	inimene, keskmine nahatoon, sport, veepall, veepalli mängiv inimene, veepalli mängiv inimene: keskmine nahatoon
🤽🏾	inimene, keskmiselt tume nahatoon, sport, veepall, veepalli mängiv inimene, veepalli mängiv inimene: keskmiselt tume nahatoon
🤽🏿	inimene, sport, tume nahatoon, veepall, veepalli mängiv inimene, veepalli mängiv inimene: tume nahatoon
🤽‍♂	inimene, mees, sport, veepall, veepalli mängiv mees
🤽🏻‍♂	hele nahatoon, inimene, mees, sport, veepall, veepalli mängiv mees, veepalli mängiv mees: hele nahatoon
🤽🏼‍♂	inimene, keskmiselt hele nahatoon, mees, sport, veepall, veepalli mängiv mees, veepalli mängiv mees: keskmiselt hele nahatoon
🤽🏽‍♂	inimene, keskmine nahatoon, mees, sport, veepall, veepalli mängiv mees, veepalli mängiv mees: keskmine nahatoon
🤽🏾‍♂	inimene, keskmiselt tume nahatoon, mees, sport, veepall, veepalli mängiv mees, veepalli mängiv mees: keskmiselt tume nahatoon
🤽🏿‍♂	inimene, mees, sport, tume nahatoon, veepall, veepalli mängiv mees, veepalli mängiv mees: tume nahatoon
🤽‍♀	inimene, naine, sport, veepall, veepalli mängiv naine
🤽🏻‍♀	hele nahatoon, inimene, naine, sport, veepall, veepalli mängiv naine, veepalli mängiv naine: hele nahatoon
🤽🏼‍♀	inimene, keskmiselt hele nahatoon, naine, sport, veepall, veepalli mängiv naine, veepalli mängiv naine: keskmiselt hele nahatoon
🤽🏽‍♀	inimene, keskmine nahatoon, naine, sport, veepall, veepalli mängiv naine, veepalli mängiv naine: keskmine nahatoon
🤽🏾‍♀	inimene, keskmiselt tume nahatoon, naine, sport, veepall, veepalli mängiv naine, veepalli mängiv naine: keskmiselt tume nahatoon
🤽🏿‍♀	inimene, naine, sport, tume nahatoon, veepall, veepalli mängiv naine, veepalli mängiv naine: tume nahatoon
🤾	inimene, käsipall, käsipalli mängiv inimene, pall, sport
🤾🏻	hele nahatoon, inimene, käsipall, käsipalli mängiv inimene, käsipalli mängiv inimene: hele nahatoon, pall, sport
🤾🏼	inimene, keskmiselt hele nahatoon, käsipall, käsipalli mängiv inimene, käsipalli mängiv inimene: keskmiselt hele nahatoon, pall, sport
🤾🏽	inimene, keskmine nahatoon, käsipall, käsipalli mängiv inimene, käsipalli mängiv inimene: keskmine nahatoon, pall, sport
🤾🏾	inimene, keskmiselt tume nahatoon, käsipall, käsipalli mängiv inimene, käsipalli mängiv inimene: keskmiselt tume nahatoon, pall, sport
🤾🏿	inimene, käsipall, käsipalli mängiv inimene, käsipalli mängiv inimene: tume nahatoon, pall, sport, tume nahatoon
🤾‍♂	käsipall, käsipalli mängiv mees, mees, pall, sport
🤾🏻‍♂	hele nahatoon, käsipall, käsipalli mängiv mees, käsipalli mängiv mees: hele nahatoon, mees, pall, sport
🤾🏼‍♂	keskmiselt hele nahatoon, käsipall, käsipalli mängiv mees, käsipalli mängiv mees: keskmiselt hele nahatoon, mees, pall, sport
🤾🏽‍♂	keskmine nahatoon, käsipall, käsipalli mängiv mees, käsipalli mängiv mees: keskmine nahatoon, mees, pall, sport
🤾🏾‍♂	keskmiselt tume nahatoon, käsipall, käsipalli mängiv mees, käsipalli mängiv mees: keskmiselt tume nahatoon, mees, pall, sport
🤾🏿‍♂	käsipall, käsipalli mängiv mees, käsipalli mängiv mees: tume nahatoon, mees, pall, sport, tume nahatoon
🤾‍♀	käsipall, käsipalli mängiv naine, naine, pall, sport
🤾🏻‍♀	hele nahatoon, käsipall, käsipalli mängiv naine, käsipalli mängiv naine: hele nahatoon, naine, pall, sport
🤾🏼‍♀	keskmiselt hele nahatoon, käsipall, käsipalli mängiv naine, käsipalli mängiv naine: keskmiselt hele nahatoon, naine, pall, sport
🤾🏽‍♀	keskmine nahatoon, käsipall, käsipalli mängiv naine, käsipalli mängiv naine: keskmine nahatoon, naine, pall, sport
🤾🏾‍♀	keskmiselt tume nahatoon, käsipall, käsipalli mängiv naine, käsipalli mängiv naine: keskmiselt tume nahatoon, naine, pall, sport
🤾🏿‍♀	käsipall, käsipalli mängiv naine, käsipalli mängiv naine: tume nahatoon, naine, pall, sport, tume nahatoon
🤹	oskused, tasakaal, žongleerimine, žonglöör
🤹🏻	hele nahatoon, oskused, tasakaal, žongleerimine, žonglöör, žonglöör: hele nahatoon
🤹🏼	keskmiselt hele nahatoon, oskused, tasakaal, žongleerimine, žonglöör, žonglöör: keskmiselt hele nahatoon
🤹🏽	keskmine nahatoon, oskused, tasakaal, žongleerimine, žonglöör, žonglöör: keskmine nahatoon
🤹🏾	keskmiselt tume nahatoon, oskused, tasakaal, žongleerimine, žonglöör, žonglöör: keskmiselt tume nahatoon
🤹🏿	oskused, tasakaal, tume nahatoon, žongleerimine, žonglöör, žonglöör: tume nahatoon
🤹‍♂	mees, meesžonglöör, oskused, tasakaal, žongleerimine
🤹🏻‍♂	hele nahatoon, mees, meesžonglöör, meesžonglöör: hele nahatoon, oskused, tasakaal, žongleerimine
🤹🏼‍♂	keskmiselt hele nahatoon, mees, meesžonglöör, meesžonglöör: keskmiselt hele nahatoon, oskused, tasakaal, žongleerimine
🤹🏽‍♂	keskmine nahatoon, mees, meesžonglöör, meesžonglöör: keskmine nahatoon, oskused, tasakaal, žongleerimine
🤹🏾‍♂	keskmiselt tume nahatoon, mees, meesžonglöör, meesžonglöör: keskmiselt tume nahatoon, oskused, tasakaal, žongleerimine
🤹🏿‍♂	mees, meesžonglöör, meesžonglöör: tume nahatoon, oskused, tasakaal, tume nahatoon, žongleerimine
🤹‍♀	naine, naisžonglöör, oskused, tasakaal, žongleerimine
🤹🏻‍♀	hele nahatoon, naine, naisžonglöör, naisžonglöör: hele nahatoon, oskused, tasakaal, žongleerimine
🤹🏼‍♀	keskmiselt hele nahatoon, naine, naisžonglöör, naisžonglöör: keskmiselt hele nahatoon, oskused, tasakaal, žongleerimine
🤹🏽‍♀	keskmine nahatoon, naine, naisžonglöör, naisžonglöör: keskmine nahatoon, oskused, tasakaal, žongleerimine
🤹🏾‍♀	keskmiselt tume nahatoon, naine, naisžonglöör, naisžonglöör: keskmiselt tume nahatoon, oskused, tasakaal, žongleerimine
