😀	mặt, mặt cười toét, toe toét
🧗🏽‍♀	màu da trung bình, người leo trèo, người phụ nữ đang leo núi, người phụ nữ đang leo núi: màu da trung bình
🧗🏾‍♀	màu da tối trung bình, người leo trèo, người phụ nữ đang leo núi, người phụ nữ đang leo núi: màu da tối trung bình
🧗🏿‍♀	màu da tối, người leo trèo, người phụ nữ đang leo núi, người phụ nữ đang leo núi: màu da tối
🤺	kiếm, người đánh kiếm, người đấu kiếm, đấu kiếm
🏇	cuộc đua, người cưỡi ngựa đua, ngựa, ngựa đua, đua ngựa
🏇🏻	cuộc đua, màu da sáng, người cưỡi ngựa đua, ngựa, ngựa đua, đua ngựa, đua ngựa: màu da sáng
🏇🏼	cuộc đua, màu da sáng trung bình, người cưỡi ngựa đua, ngựa, ngựa đua, đua ngựa, đua ngựa: màu da sáng trung bình
🏇🏽	cuộc đua, màu da trung bình, người cưỡi ngựa đua, ngựa, ngựa đua, đua ngựa, đua ngựa: màu da trung bình
🏇🏾	cuộc đua, màu da tối trung bình, người cưỡi ngựa đua, ngựa, ngựa đua, đua ngựa, đua ngựa: màu da tối trung bình
🏇🏿	cuộc đua, màu da tối, người cưỡi ngựa đua, ngựa, ngựa đua, đua ngựa, đua ngựa: màu da tối
⛷️	người trượt tuyết, trượt tuyết, tuyết
🏂️	người trượt ván tuyết, trượt tuyết, tuyết, ván trượt tuyết
🏂🏻	màu da sáng, người trượt ván tuyết, người trượt ván tuyết: màu da sáng, trượt tuyết, tuyết, ván trượt tuyết
🏂🏼	màu da sáng trung bình, người trượt ván tuyết, người trượt ván tuyết: màu da sáng trung bình, trượt tuyết, tuyết, ván trượt tuyết
🏂🏽	màu da trung bình, người trượt ván tuyết, người trượt ván tuyết: màu da trung bình, trượt tuyết, tuyết, ván trượt tuyết
🏂🏾	màu da tối trung bình, người trượt ván tuyết, người trượt ván tuyết: màu da tối trung bình, trượt tuyết, tuyết, ván trượt tuyết
🏂🏿	màu da tối, người trượt ván tuyết, người trượt ván tuyết: màu da tối, trượt tuyết, tuyết, ván trượt tuyết
🏌️	gôn, người chơi gôn, quả bóng
🏌🏻	gôn, màu da sáng, người chơi gôn, người chơi gôn: màu da sáng, quả bóng
🏌🏼	gôn, màu da sáng trung bình, người chơi gôn, người chơi gôn: màu da sáng trung bình, quả bóng
🏌🏽	gôn, màu da trung bình, người chơi gôn, người chơi gôn: màu da trung bình, quả bóng
🏌🏾	gôn, màu da tối trung bình, người chơi gôn, người chơi gôn: màu da tối trung bình, quả bóng
🏌🏿	gôn, màu da tối, người chơi gôn, người chơi gôn: màu da tối, quả bóng
🏌‍♂	gôn, người đàn ông chơi gôn, đàn ông
🏌🏻‍♂	gôn, màu da sáng, người đàn ông chơi gôn, người đàn ông chơi gôn: màu da sáng, đàn ông
🏌🏼‍♂	gôn, màu da sáng trung bình, người đàn ông chơi gôn, người đàn ông chơi gôn: màu da sáng trung bình, đàn ông
🏌🏽‍♂	gôn, màu da trung bình, người đàn ông chơi gôn, người đàn ông chơi gôn: màu da trung bình, đàn ông
🏌🏾‍♂	gôn, màu da tối trung bình, người đàn ông chơi gôn, người đàn ông chơi gôn: màu da tối trung bình, đàn ông
🏌🏿‍♂	gôn, màu da tối, người đàn ông chơi gôn, người đàn ông chơi gôn: màu da tối, đàn ông
🏌‍♀	gôn, người phụ nữ chơi gôn, phụ nữ
🏌🏻‍♀	gôn, màu da sáng, người phụ nữ chơi gôn, người phụ nữ chơi gôn: màu da sáng, phụ nữ
🏌🏼‍♀	gôn, màu da sáng trung bình, người phụ nữ chơi gôn, người phụ nữ chơi gôn: màu da sáng trung bình, phụ nữ
🏌🏽‍♀	gôn, màu da trung bình, người phụ nữ chơi gôn, người phụ nữ chơi gôn: màu da trung bình, phụ nữ
🏌🏾‍♀	gôn, màu da tối trung bình, người phụ nữ chơi gôn, người phụ nữ chơi gôn: màu da tối trung bình, phụ nữ
🏌🏿‍♀	gôn, màu da tối, người phụ nữ chơi gôn, người phụ nữ chơi gôn: màu da tối, phụ nữ
🏄️	lướt sóng, người lướt sóng
🏄🏻	lướt sóng, màu da sáng, người lướt sóng, người lướt sóng: màu da sáng
🏄🏼	lướt sóng, màu da sáng trung bình, người lướt sóng, người lướt sóng: màu da sáng trung bình
🏄🏽	lướt sóng, màu da trung bình, người lướt sóng, người lướt sóng: màu da trung bình
🏄🏾	lướt sóng, màu da tối trung bình, người lướt sóng, người lướt sóng: màu da tối trung bình
🏄🏿	lướt sóng, màu da tối, người lướt sóng, người lướt sóng: màu da tối
🏄‍♂	lướt sóng, người đàn ông, người đàn ông lướt sóng
🏄🏻‍♂	lướt sóng, màu da sáng, người đàn ông, người đàn ông lướt sóng, người đàn ông lướt sóng: màu da sáng
🏄🏼‍♂	lướt sóng, màu da sáng trung bình, người đàn ông, người đàn ông lướt sóng, người đàn ông lướt sóng: màu da sáng trung bình
🏄🏽‍♂	lướt sóng, màu da trung bình, người đàn ông, người đàn ông lướt sóng, người đàn ông lướt sóng: màu da trung bình
🏄🏾‍♂	lướt sóng, màu da tối trung bình, người đàn ông, người đàn ông lướt sóng, người đàn ông lướt sóng: màu da tối trung bình
🏄🏿‍♂	lướt sóng, màu da tối, người đàn ông, người đàn ông lướt sóng, người đàn ông lướt sóng: màu da tối
🏄‍♀	lướt sóng, người phụ nữ lướt sóng, phụ nữ
🏄🏻‍♀	lướt sóng, màu da sáng, người phụ nữ lướt sóng, người phụ nữ lướt sóng: màu da sáng, phụ nữ
🏄🏼‍♀	lướt sóng, màu da sáng trung bình, người phụ nữ lướt sóng, người phụ nữ lướt sóng: màu da sáng trung bình, phụ nữ
🏄🏽‍♀	lướt sóng, màu da trung bình, người phụ nữ lướt sóng, người phụ nữ lướt sóng: màu da trung bình, phụ nữ
🏄🏾‍♀	lướt sóng, màu da tối trung bình, người phụ nữ lướt sóng, người phụ nữ lướt sóng: màu da tối trung bình, phụ nữ
🏄🏿‍♀	lướt sóng, màu da tối, người phụ nữ lướt sóng, người phụ nữ lướt sóng: màu da tối, phụ nữ
🚣	người chèo thuyền, thuyền, thuyền có mái chèo
🚣🏻	màu da sáng, người chèo thuyền, người chèo thuyền: màu da sáng, thuyền, thuyền có mái chèo
🚣🏼	màu da sáng trung bình, người chèo thuyền, người chèo thuyền: màu da sáng trung bình, thuyền, thuyền có mái chèo
🚣🏽	màu da trung bình, người chèo thuyền, người chèo thuyền: màu da trung bình, thuyền, thuyền có mái chèo
🚣🏾	màu da tối trung bình, người chèo thuyền, người chèo thuyền: màu da tối trung bình, thuyền, thuyền có mái chèo
🚣🏿	màu da tối, người chèo thuyền, người chèo thuyền: màu da tối, thuyền, thuyền có mái chèo
🚣‍♂	người đàn ông, người đàn ông chèo thuyền, thuyền, thuyền có mái chèo
🚣🏻‍♂	màu da sáng, người đàn ông, người đàn ông chèo thuyền, người đàn ông chèo thuyền: màu da sáng, thuyền, thuyền có mái chèo
🚣🏼‍♂	màu da sáng trung bình, người đàn ông, người đàn ông chèo thuyền, người đàn ông chèo thuyền: màu da sáng trung bình, thuyền, thuyền có mái chèo
🚣🏽‍♂	màu da trung bình, người đàn ông, người đàn ông chèo thuyền, người đàn ông chèo thuyền: màu da trung bình, thuyền, thuyền có mái chèo
🚣🏾‍♂	màu da tối trung bình, người đàn ông, người đàn ông chèo thuyền, người đàn ông chèo thuyền: màu da tối trung bình, thuyền, thuyền có mái chèo
🚣🏿‍♂	màu da tối, người đàn ông, người đàn ông chèo thuyền, người đàn ông chèo thuyền: màu da tối, thuyền, thuyền có mái chèo
🚣‍♀	người phụ nữ chèo thuyền, phụ nữ, thuyền, thuyền có mái chèo
🚣🏻‍♀	màu da sáng, người phụ nữ chèo thuyền, người phụ nữ chèo thuyền: màu da sáng, phụ nữ, thuyền, thuyền có mái chèo
🚣🏼‍♀	màu da sáng trung bình, người phụ nữ chèo thuyền, người phụ nữ chèo thuyền: màu da sáng trung bình, phụ nữ, thuyền, thuyền có mái chèo
🚣🏽‍♀	màu da trung bình, người phụ nữ chèo thuyền, người phụ nữ chèo thuyền: màu da trung bình, phụ nữ, thuyền, thuyền có mái chèo
🚣🏾‍♀	màu da tối trung bình, người phụ nữ chèo thuyền, người phụ nữ chèo thuyền: màu da tối trung bình, phụ nữ, thuyền, thuyền có mái chèo
🚣🏿‍♀	màu da tối, người phụ nữ chèo thuyền, người phụ nữ chèo thuyền: màu da tối, phụ nữ, thuyền, thuyền có mái chèo
🏊️	bơi, người bơi
🏊🏻	bơi, màu da sáng, người bơi, người bơi: màu da sáng
🏊🏼	bơi, màu da sáng trung bình, người bơi, người bơi: màu da sáng trung bình
🏊🏽	bơi, màu da trung bình, người bơi, người bơi: màu da trung bình
🏊🏾	bơi, màu da tối trung bình, người bơi, người bơi: màu da tối trung bình
🏊🏿	bơi, màu da tối, người bơi, người bơi: màu da tối
🏊‍♂	bơi, người đàn ông, người đàn ông đang bơi
🏊🏻‍♂	bơi, màu da sáng, người đàn ông, người đàn ông đang bơi, người đàn ông đang bơi: màu da sáng
🏊🏼‍♂	bơi, màu da sáng trung bình, người đàn ông, người đàn ông đang bơi, người đàn ông đang bơi: màu da sáng trung bình
🏊🏽‍♂	bơi, màu da trung bình, người đàn ông, người đàn ông đang bơi, người đàn ông đang bơi: màu da trung bình
🏊🏾‍♂	bơi, màu da tối trung bình, người đàn ông, người đàn ông đang bơi, người đàn ông đang bơi: màu da tối trung bình
🏊🏿‍♂	bơi, màu da tối, người đàn ông, người đàn ông đang bơi, người đàn ông đang bơi: màu da tối
🏊‍♀	bơi, người phụ nữ đang bơi, phụ nữ
🏊🏻‍♀	bơi, màu da sáng, người phụ nữ đang bơi, người phụ nữ đang bơi: màu da sáng, phụ nữ
🏊🏼‍♀	bơi, màu da sáng trung bình, người phụ nữ đang bơi, người phụ nữ đang bơi: màu da sáng trung bình, phụ nữ
🏊🏽‍♀	bơi, màu da trung bình, người phụ nữ đang bơi, người phụ nữ đang bơi: màu da trung bình, phụ nữ
🏊🏾‍♀	bơi, màu da tối trung bình, người phụ nữ đang bơi, người phụ nữ đang bơi: màu da tối trung bình, phụ nữ
🏊🏿‍♀	bơi, màu da tối, người phụ nữ đang bơi, người phụ nữ đang bơi: màu da tối, phụ nữ
⛹️	người chơi bóng, quả bóng
⛹🏻	màu da sáng, người chơi bóng, người chơi bóng: màu da sáng, quả bóng
⛹🏼	màu da sáng trung bình, người chơi bóng, người chơi bóng: màu da sáng trung bình, quả bóng
⛹🏽	màu da trung bình, người chơi bóng, người chơi bóng: màu da trung bình, quả bóng
⛹🏾	màu da tối trung bình, người chơi bóng, người chơi bóng: màu da tối trung bình, quả bóng
⛹🏿	màu da tối, người chơi bóng, người chơi bóng: màu da tối, quả bóng
⛹‍♂	bóng, người đàn ông chơi bóng, đàn ông
⛹🏻‍♂	bóng, màu da sáng, người đàn ông chơi bóng, người đàn ông chơi bóng: màu da sáng, đàn ông
⛹🏼‍♂	bóng, màu da sáng trung bình, người đàn ông chơi bóng, người đàn ông chơi bóng: màu da sáng trung bình, đàn ông
⛹🏽‍♂	bóng, màu da trung bình, người đàn ông chơi bóng, người đàn ông chơi bóng: màu da trung bình, đàn ông
⛹🏾‍♂	bóng, màu da tối trung bình, người đàn ông chơi bóng, người đàn ông chơi bóng: màu da tối trung bình, đàn ông
⛹🏿‍♂	bóng, màu da tối, người đàn ông chơi bóng, người đàn ông chơi bóng: màu da tối, đàn ông
⛹‍♀	bóng, người phụ nữ chơi bóng, phụ nữ
⛹🏻‍♀	bóng, màu da sáng, người phụ nữ chơi bóng, người phụ nữ chơi bóng: màu da sáng, phụ nữ
⛹🏼‍♀	bóng, màu da sáng trung bình, người phụ nữ chơi bóng, người phụ nữ chơi bóng: màu da sáng trung bình, phụ nữ
⛹🏽‍♀	bóng, màu da trung bình, người phụ nữ chơi bóng, người phụ nữ chơi bóng: màu da trung bình, phụ nữ
⛹🏾‍♀	bóng, màu da tối trung bình, người phụ nữ chơi bóng, người phụ nữ chơi bóng: màu da tối trung bình, phụ nữ
⛹🏿‍♀	bóng, màu da tối, người phụ nữ chơi bóng, người phụ nữ chơi bóng: màu da tối, phụ nữ
🏋️	người cử tạ, người nâng, trọng lượng
🏋🏻	màu da sáng, người cử tạ, người cử tạ: màu da sáng, người nâng, trọng lượng
🏋🏼	màu da sáng trung bình, người cử tạ, người cử tạ: màu da sáng trung bình, người nâng, trọng lượng
🏋🏽	màu da trung bình, người cử tạ, người cử tạ: màu da trung bình, người nâng, trọng lượng
🏋🏾	màu da tối trung bình, người cử tạ, người cử tạ: màu da tối trung bình, người nâng, trọng lượng
